text,label
"cppcheck flagging <allcaps> bugcheck </allcaps> macro as syntax error <section> the use of the <code> macro with the second argument blank looks suspicious and it is reported as a syntax error by newer versions of the <code> tool : <code> <section> execute a recent version of <code> against <allcaps> osal </allcaps> source code - observed in version <number> . <section> should pass cleanly <section> ubuntu <number> <section> the second argument being blank here is intentional , because it is a return value and this is a void function , so it needs to be empty . the syntax is actually valid but it is just a bit unusual . <section> joseph hickey , vantage systems , inc .",0
"allow ut assert tests to specify default verbosity <section> by default , ut assert runs in verbose ( not debug ) mode , where all calls to any assert macro are added to a log , except for <allcaps> debug </allcaps> messages . this means there is a record of tests that <allcaps> pass </allcaps> , which is generally desired for coverage testing . however , if doing fuzz testing , the point is to run a test against a large , random data set and as such there may be thousands ( or even millions ) of assertions . this will result in a very large log file full of "" <allcaps> pass </allcaps> "" messages . ut assert does allow the verbosity to be set , but currently only via command line on a run - by - run basis . <section> allow a test to specify what its default verbosity is supposed to be . for fuzz testing this can be a lower value than the normal coverage testing default . <section> currently test cases that run in a loop or otherwise would generate a large number of <allcaps> pass </allcaps> results use a pattern where the result is checked directly in the test code , e . g . : <code> such that an assertion is only logged if it fails . however , a side effect of this means that the "" pass "" counter and total test counter does not increment to reflect that something was tested / checked - it only increments if it fails . in contrast , by using the normal assert macro but reducing the verbosity means that the counters will still increment , it just does not write a log entry for <allcaps> pass </allcaps> cases . furthermore , a user could manually _increase_ the log level if they actually do want to see them all . <section> joseph hickey , vantage systems , inc .",2
"add random number capability for <allcaps> osal </allcaps> and ut assert <section> there are some circumstances where software ( validly ) needs high - quality random numbers , such as for cryptographic algorithms . the <allcaps> iso c </allcaps> standard <allcaps> api </allcaps> is not sufficient , as functions like <code> are only psuedo - random and thus are not useful for algorithms where true randomness is necessary . furthermore , to support the notion of "" fuzz testing "" the ut assert framework should also have a facility to easily get random numbers . <section> many os ' s have a facility to interface with a true hardware random number generator or get much higher - quality random numbers through software by gathering entropy from a local platform - specific source ( like keystrokes or mouse movements , or electrical noise from an <allcaps> adc </allcaps> , etc ) . <section> initially , this can be as simple as calling <code> once during startup with an unpredictable value , or the system clock tick counter if no real random source is available . this way , if the application does call <code> , the numbers at least will not be the same every time . that would be good enough for low impact tasks like fuzz testing and things of that nature , but would not be sufficient for crypto . <section> to clarify - fuzz testing described here is a functional test concept , independent of coverage testing . for coverage testing using ut assert , it is important that the test case follows predictable branches , and thus random numbers should <section> be used there . fuzz testing , if implemented , would be done as a completely separate test . <section> joseph hickey , vantage systems , inc .",2
"fixed path mapping not always working <section> using the fixed path mapping function os_filesysaddfixedmap ( ) with paths like <section> will only work once . <section> os_filesysaddfixedmap ( , "" / ram0 / cf "" , "" / cf1 "" ); os_filesysaddfixedmap ( , "" / ffx0 / cf "" , "" / cf2 "" ); <section> both paths should be included in the object table <section> this is the part of code that generates a unique dev_name , but <url> <section> - hardware : aitech sp0 - os : vxworks <number> - versions : latest <section> <section> claudio olmi , <allcaps> nasa jsc </allcaps>",0
"direct use of <allcaps> posix </allcaps> permission setting in ut assert <section> the ut assert framework is supposed to be portable , and this should adhere to strict c99 . however , in the goal of squelching a bogus codeql warning - some <allcaps> posix </allcaps> - specific logic got added in # <number> . this seemed to work ( likely because it was never run on a non - <allcaps> posix os </allcaps> ) until it was changed to use a different <allcaps> posix api </allcaps> ( fstat / fchmod ) to address another bogus codeql warning . now , builds are failing because the apis used are marked as <allcaps> posix </allcaps> - specific but we are not compiling this code with <code> ( nor should we , because its supposed to be pure c99 ) . this is currently breaking the mainline build . <section> build ut assert - get the error : <code> this is directly from the validation workflow on a recent cf change . <section> ubuntu ( various ) <section> the codeql warnings about file permissions "" not being set "" are not really valid . <allcaps> unix </allcaps> still allows file permissions to be set by the user , in the form of the umask setting . so the permissions on a file created using pure c99 stdio calls ( <code> ) are not "" unset "" - they are just not set directly by the application , they are controlled externally . <section> joseph hickey , vantage systems , inc .",0
"potentially unsafe use of strcat <section> may cause buffer overflow since the size of the source string is not checked . <section> same behavior with check . <section> <url> <section> caught by codeql . severity is rated at critical . can remove since it is part of coverage testing . <section> ariel adams , <allcaps> mcsg </allcaps> tech",2
"add condition variable implementation for vxworks <section> pull request # <number> added a condition variable <allcaps> api </allcaps> implementation for <allcaps> posix </allcaps> , but <allcaps> rtems </allcaps> and vxworks were set to use the "" not - impl "" module , with a plan to implement in the future . <section> add an implementation of condition variables for vxworks <number> . x <section> only vxworks <number> . x is likely to be supportable , version <number> . x will still need to use the "" not - impl "" module because the underlying sync mechanism may not exist . <section> joseph hickey , vantage systems , inc .",2
"add condition variable implementation for <allcaps> rtems </allcaps> <section> pull request # <number> added a condition variable <allcaps> api </allcaps> implementation for <allcaps> posix </allcaps> , but <allcaps> rtems </allcaps> and vxworks were set to use the "" not - impl "" module , with a plan to implement in the future . <section> add an implementation of condition variables for <allcaps> rtems </allcaps> <section> joseph hickey , vantage systems , inc .",2
"complexity of <allcaps> argcheck </allcaps> macros trigger <allcaps> jpl </allcaps> rule <number> , multiple statements per line <section> consider reworking <allcaps> argcheck </allcaps> . although it reduces repeated lines in code , it does "" hide "" a return within the macro and is not really the simplest macro when combined with os_check_string or similar . note it works . <repeated> it ' s just not a trivial macro so ends up triggering coding standard warnings . <section> although we did just disable the warning in <url> it ' s a warning that would be good to apply to non - macro code at least . really this issue trades macro complexity with function complexity where there is no real right answer in my mind . the point if this issue is to at least document this for future consideration , not necessarily back out the changes . <section> leave as - is <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"standalone <allcaps> osal </allcaps> build should export a package for use by other builds <section> <allcaps> osal </allcaps> is not standalone software that is typically installed on a pc , but rather it is always a component that is intended to be used within a larger software application . currently the cmake build does work in a standalone fashion ( i . e . one can invoke <code> and build the software ) and the software can be compiled but the result is not really usable for inclusion in a larger app . that is , there is no easy way for another ( separate ) application that needs to use <allcaps> osal </allcaps> to reference the headers and static library . <section> cmake has a method for referencing a dependency through its import / export and packaging functionality described here : <url> <section> note this is _not_ necessary when building cfs - in that mode , <allcaps> osal </allcaps> is just included as a subdirectory within the larger build , and this should still be supported as an option for other ( non - <allcaps> cfs </allcaps> ) builds as well . that is , the user can simply call <code> from their application build , and link to the provided <code> library as a regular target . the export target is only useful in cases where <allcaps> osal </allcaps> is built as a standalone software application . <section> joseph hickey , vantage systems , inc .",2
"rtems should show task names when typing <code> <section> typing <code> in console should show rtems names . add the following bits to <code> in rtems <code> <section> rtems should register its name , so it shows up when using rtems commands . <section> if applicable , add references to the software . <section> - hardware microblaze - os : rtems <number> <section> better debug info in rtems <section> nasa",2
<allcaps> rtems </allcaps> osal queue mixed sizes <section> im using queues to send variable length messages . <allcaps> rtems </allcaps> queue get returns an error if the message queue returned size is not the max buffer size . <url> this does not match the posix implementation . <url> the above logic in <code> uses <code> if the queue size is greater than the buffer provided . <code> <section> steps to reproduce the behavior : visual inspection . <section> follow the posix logic . <section> see above <section> microblaze <section> add any other context about the problem here . <section> sam price,2
remove stray terminators <section> <url> <url> <section> remove <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"address alignment issue in vxworks <number> on <number> bit processor <section> the task control bock ( <allcaps> tcb </allcaps> ) has an element with a <number> bit alignment requirement on some processors , but the way the os_impl_task_internal_record_t is defined for vxworks <number> does not enforce <number> bit alignment on a <number> bit system . this causes taskinitialize to fail . note the use of a char array in the structure here : <url> used here : <url> <section> need to get into a situation where the internal task record ( and tcb since it ' s the first element ) is not on a <number> bit boundary , and get ' s passed into taskinitialize , on a system that errors out if a <number> bit structure element is not on a boundary . observed on gr712rc . <section> should initialize tasks successfully . as a quick test a <code> was added to the internal task record , forcing alignment and the task initialization worked . <section> - hardware : gr712rc - os : vxworks <number> - versions : should be observable in caelum or later <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"consider skipping / truncating symbol if name to long os - impl - sytab : : os_symtableiteratro_impl will exit a symbol table dump if it detects a symbol name that violates the maximum defined length . this results in an inability to dump the symbol map if a symbol does violate the max length . consider skipping the symbol or truncating it + notify user via entry in dump file . if ( memchr ( name , <number> , os_max_sym_len ) = = <allcaps> null </allcaps> ) { os_debug ( "" %s ( <sad> symbol name too long \ n "" , __func__ ) ; state - > statuscode = os_err_name_too_long ; return ( false ) ; } path to file : osal / src / os / vxworks / src / os - impl - sytab . c <section> dan knutsen <allcaps> nasa </allcaps> goddard",2
"read ( ) vs os_read ( ) clarification my application involves reading data from a serial device ( <allcaps> imu </allcaps> ) in a nonblocking fashion . furthermore , i am writing code for a particular linux architecture so benefits from the standpoint of enabling os abstraction are not really important . so , other than that : what is the difference between linux ' s read ( ) and os_read ( ) ? is there a specific one that is recommended given my situation ? if so , why that one ?",3
"<allcaps> osal </allcaps> wrapper around qt <section> qt is an operating system abstraction layer that supports several different operating systems . would like to wrap an osal wrapper around qt <section> get a wrapper around qt . <section> - boost <section> <url> current status is it builds / links against qt , unit tests start to run . following needs done - [ ] work through getting the unit tests to run / pass on mac - [ ] cleanup code / fix comments - [ ] work through getting unit tests to run / pass on windows <section>",2
comments incorrect on sockets <section> ' src / os / portable / os - impl - bsd - sockets . c ' shutdown comments refer to connecting . <code>,1
"bin sem test <section> working through the unit tests for a qt port . i hit a stumbling block on bin - sem - test . c function <code> . when a task is deleted it may have registered callbacks with resources . in case of qt the task with a binary semaphore ( qsemaphore ) in a waiting state that gets deleted . ends up stalling the system when that qsemaphore is written to . from what i gather free - rtos has a similar issue . <url> > releasing resources on task exit / delete > posted by rtel <url> on <date> > if a semaphore is held by a task , and that task gets deleted , then there is nothing in the code that will automatically release the semaphore . > > looking at the source code i don ’ t think there is an easy way around this . the mutex can be reset by passing its handle into xqueuereset ( ) , but then to make it a mutex rather than a queue you would need to call prvinitialisemutex ( ) too – and that function is not publicly accessible . > > perhaps , if you are <percent> sure there are no other tasks blocked on the mutex , it could be deleted then re - created ? <code> a ctrl + c shows backtrace as follows . ` ` <code> __psynch_mutexwait + <number> frame # <number> : 0x0 0 0 0 7 fff207f02ab libsystem_pthread . dylib <code> _pthread_mutex_firstfit_lock_slow + <number> frame # <number> : 0x0 0 0 0 0 0 0 1 0 0 1 8 5 e6c qtcore <code> qsemaphore : : release ( int ) + <number> frame # <number> : 0x0 0 0 0 0 0 0 1 0 0 0 1 2 3 6 e bin - sem - test <code> os_binsemgive ( sem_id = <number> ) at osapi - binsem . c : <number> <time> frame # <number> : 0x0 0 0 0 0 0 0 1 0 0 0 0 4 e50 bin - sem - test <code> ` ` <section> - hardware - os : qt <number> , mac os <section> i subclassed my qt thread from the qt class , and have been using the terminate call . i will try a different method to see if that allows qt to cleanup semaphores from deleted tasks . <section> full name and company / organization if applicable",3
add os_statustostring <allcaps> api </allcaps> to support consistent status format representation in strings <section> related to <url> providing an <allcaps> api </allcaps> ( and using it ) would resolve inconsistency in string representation of osal_status_t . <section> add <code> <section> none <section> - # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"add abstraction for condition variables <section> <allcaps> posix </allcaps> condition variables can be useful for implementing worker thread pools , allowing worker task ( s ) to pend for work and dispatcher / manager tasks to unblock those workers once a job becomes available . <section> abstraction of something like <allcaps> posix </allcaps> condition variables via <allcaps> osal </allcaps> apis . <section> some of the worker pool concepts may be implemented with simple semaphores , but those are not ideal for some use cases : - a counting sem needs a <number> : <number> relationship between gives and takes , so it is not ideal for cases where work can be "" batched "" - either where a single input can unblock multiple worker jobs , or multiple inputs can be handled by a single worker job . - a binary sem helps the second case by capping the semaphore count at <number> , such that multiple "" gives "" on the dispatch side only cause a single worker run . but it does not allow for a dispatcher to unblock multiple workers , nor can it act on other conditions than a simple boolean . note that in the <allcaps> posix osal </allcaps> the binary semaphore is , in fact , implemented using condition variables underneath - where the condition is just a single boolean value . but only this limited use - case is exposed / available to applications . as a backward - compatible compromise of sorts - it may be possible to build on the current binary sem concept but allow the application to register its own "" condition test "" routine beyond the simple boolean . <section> vxworks support is not fully clear , i think vxworks <number> has the underlying apis to implement this , but <number> . x might not . <section> joseph hickey , vantage systems , inc .",2
"add os - impl - no - select . c for operating systems that do not have select ( <allcaps> rtems </allcaps> <number> with network off ) <section> <allcaps> rtems </allcaps> <number> . x removes the legacy network stack by default , and in doing so , removes the "" select "" call . now , when the <allcaps> osal </allcaps> osal_config_include_network option is set to <allcaps> false </allcaps> , the <allcaps> osal </allcaps> / cfs build fails because it still expects a select call . <section> i have implemented a src / os / portable / os - impl - no - select . c file along with the corresponding changes to the cmakelists . txt file that uses os - impl - no - select . c when the include_network option is <allcaps> false </allcaps> , otherwise it uses os - impl - bsd - select . c as usual . <section> alan cudmore / <allcaps> nasa gsfc </allcaps> / code <number>",2
"strict - type errors / exception when creating timebase callback on <allcaps> rtems </allcaps> during cfs init <section> a memory alignment exception occurs when running with <allcaps> rtems </allcaps> on gr740 board when compiling with <code> and <code> the exception occurs during cfs init , when starting the timebase callback task / thread : <url> the callback thread <code> function argument is of type <code> . <url> <allcaps> rtems </allcaps> expects the callback function argument to be of type <code> . the conversion from one type to another when starting the task causes the exception . <section> build for rtems5 - gr740 with <code> and <code> run cfs on gr740 board <section> successful cfs init . <section> - hardware : gr740 - os : <allcaps> rtems </allcaps> <number> - versions : draco <section> jose f martinez pedraza / <allcaps> gsfc </allcaps> <number>",0
function header documentation for os_objectidallocatenew ( ) is incorrect describe the bug the comments in the function header for os_objectidallocatenew ( ) is outdated / incorrect . i see that this was previously reported in # <number> but it appears that since then the function signature and implementation has again changed . <url> to reproduce n / a . only in the function comments . expected behavior description of the function should be with the function prototype as described in # <number> . in this case the removal of the inputs and outputs sections of the function header . reporter info nathan ohlson,1
apply latest copyright header <section> updated copyright header <section> update <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,1
strip mission source dir from doxygen path and provide common doxyfile to resolve references <section> - full path reported in doxygen generated stand - alone osal users guide - <allcaps> osal </allcaps> common doxyfile could be refactored to be used by any docs that reference <allcaps> osal </allcaps> <section> add the following to users guide <code> slight osal - common . doxyfile . in adjustments such that it can be used to resolve <allcaps> osal </allcaps> references . <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,1
doxygen cleanup and convert from <code> to front page concept <section> see nasa / cfe # <number> <section> replace mainpage with a front page and refactor . <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> per project request ping <user> - j - lin,1
"consider populating the "" name "" field of datagram socket entries <section> as noticed in previous issue # <number> , the datagram sockets are essentially name - less . this means that the <code> field of these entries is left unset , and will be <allcaps> null </allcaps> . this is different than most other <allcaps> osal </allcaps> resource types , which all have names . <section> stream sockets ( <allcaps> iirc </allcaps> ) generate a name consisting of the local ip address / port and remote ip address / port . datagram sockets are connectionless , but theoretically this field could still be populated with something unique , such that name - based apis could work . <section> leave as - is , where datagram sockets remain anonymous / nameless . <section> most name - based <allcaps> osal </allcaps> apis ( such as os_closefilebyname ) intentionally only operate on files - they check if the entry is a socket and ignore it if it is , so having a name associated with sockets if of limited usefulness unless we open that up , which also may not be a bad idea . ( i . e . one can get the name by calling os_fdgetinfo , then pass that name to os_closefilebyname or os_fileopencheck , etc ) . <section> joseph hickey , vantage systems , inc . based on <allcaps> ccb </allcaps> discussion of # <number> on <number> - <number> - <number>",2
"segfault when calling os_fdgetinfo on datagram socket id <section> sockets opened with os_socketopen get assigned an <allcaps> osal id </allcaps> which is of the same type / classification as file ids and shares the same global table . however , these ids do not have a name associated with them , and thus the <code> field of the global structure is <allcaps> null </allcaps> for these objects . the <code> will validate this type of id ( because it is a file type ) but will attempt to copy the name unconditionally , which results in a segfault because the pointer is <allcaps> null </allcaps> . <section> <number> . acquire a datagram socket id using <code> <number> . invoke <code> on that socket <number> . get segfault in <code> <section> should not segfault , rather the returned name should be empty . <section> offending call to strncpy is here : <url> <section> ubuntu <section> this code just needs to account for the name_entry being ( validly ) <allcaps> null </allcaps> on some types of entries . <section> originally found by <user> in <allcaps> osk </allcaps> implementation",0
"implement os_modulegetinfo_impl on <allcaps> rtems </allcaps> <section> es "" query application "" command cannot provide loaded object section addresses and sizes in <allcaps> rtems </allcaps> since the implementation of os_modulegetinfo_impl is a stub . <section> add an implementation of this using the <allcaps> rtems </allcaps> runtime loader <allcaps> api </allcaps> . <section> none <section> none <section> eric pollack - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"add ut_assert to doxygen detailed design and fix warnings <section> ut_assert not included , and when it is doxygen warnings are produced <section> include in osa - detaildesign . doxyfile . in and resolve warnings <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
"remove explicit file name references in doxygen file comments to avoid warnings <section> file comment without a filename implies the comments apply to the current file . adding the file name makes doxygen try to match that file . the issue is there ' s multiple files with the same name , so doxygen gets confused unless you add full path . really it ' s just overhead since the point is to comment the current file . sample warning if you <code> from the bundle : ` ` <code> os - impl - binsem . c ' supplied as the second argument in the \ file statement matches the following input files : / home / jhageman / cfs / cfs - github / osal / src / os / posix / src / os - impl - binsem . c / home / jhageman / cfs / cfs - github / osal / src / os / rtems / src / os - impl - binsem . c / home / jhageman / cfs / cfs - github / osal / src / os / vxworks / src / os - impl - binsem . c please use a more specific name by including a ( larger ) part of the path ! ` ` ` <section> easiest to just remove the name since for every case the comment applies to the current file <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
ensure memory is set in os_stat handler <section> risk of uninitialized variable use if buffer is not set in os_stat handler : <url> <section> initialize to zero if not fully set ( provides default behavior ) <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"type - safe implementation for osal_id_t <section> the <code> type is currently just a plain <code> to make it backward - compatible . the problem is that a plain number does not convey the purpose / intent of this id value . users can still do things like addition , subtraction , or interchange with other numbers , which are all invalid for a number being used as an id . as long as users are using the <code> type and the associated checks / conversions also provided by <allcaps> osal </allcaps> ( e . g . os_objectiddefined , etc ) then this should be transparent . <section> make <code> type - safe <section> this was the intent all along with creating a separate <code> typedef and using it across the <allcaps> cfe </allcaps> and <allcaps> psp </allcaps> . it does depend on having all the dependent code using the typedef , so probably want to stage this in using osal_omit_deprecated flag or similar , so we can find the things that are still broken in this regard . <section> joseph hickey , vantage systems , inc .",2
implement coverage test for <allcaps> rtems </allcaps> <section> coverage tests not implemented for <allcaps> rtems </allcaps> <section> add coverage tests <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"fix # <number> , search global and local symbol tables <section> - fix # <number> - refactors symbol table searching to include both local and global symbol tables for <allcaps> posix </allcaps> - renamed global search to generic since there is not currently a use case for global only search <section> <allcaps> draft </allcaps> - not complete yet <section> improved portability , recovers prior behavior and will find symbols even if loaded as local only . <section> - hardware : i5 / docker - os : ubuntu <number> - versions : bundle main <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"optional support for symbol table dump and module address / size info on <allcaps> posix </allcaps> systems ( adds <allcaps> gnu </allcaps> extension dependence ) <section> currently checksum app does not work on systems that use os - impl - posix - dl - symtab . c since module address / size data is not filled in , nor is os_symboltabledump supported . <section> would add <allcaps> gnu </allcaps> extension dependence , but dl_iterate_phdr ( ) could be used to get the information required for both symbol table dump and module address / size . example for getting module address here : <url> <section> none <section> we have avoided <allcaps> gnu </allcaps> extension dependence , but if supported on the desired system it would be helpful to have the option for this functionality to work . another use case is when simulating a system that does have these functions implemented , it ' s likely desirable to support the capability . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"<code> should also support local symbol lookup <section> getting symbol addresses are an integral part of mm and md . for systems that load modules with local scope this could still be easily supported by looping through the modules w / o requiring app changes . currently it just looks for global or static symbols : <url> <section> possibly just use os_foreach and loop through modules within os_symbollookup , but on systems where local symbol table lookup just calls the global version that would waste cycles if a symbol does not exist since it would end up searching the global table for every module . consider a slight refactor . <repeated> a generic os_symbollookup_impl could search just global on systems with only global , global and local on systems that support it . really does not seem to be a use case for os_globalsymbollookup_impl which only searches the global table . <repeated> possibly remove ? <section> none others . <section> see mm and md use of symbol lookup , helpful to get from global or local scope . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"utassert_stub_count missing a space in string output <section> example output : "" callcountcfe_evs_sendevent ( ) ( <number> ) = = <number> ( <number> ) "" <section> callcount cfe_evs_sendevent ( ) ( <number> ) = = <number> ( <number> ) <section> none <section> ( <url> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"new compile warnings with <allcaps> gcc </allcaps> <number> . x <section> the newer versions of <allcaps> gcc </allcaps> report new warnings . these appear to be mostly false alarms , but easy to fix nonetheless . <section> build <allcaps> osal </allcaps> using recent <allcaps> gcc </allcaps> <section> should compile without warnings or errors <section> <code> <section> ubuntu <number> , gcc <number> . <number> <section> joseph hickey , vantage systems , inc .",2
"add simpler / semi - automatic unit test handling for pointer returns from stubs <section> for implementation functions which return some form of <code> , the stub generator and default handler automatically makes this return <number> if nothing sets up anything else . the framework also provides a common method to provide alternate values . this <code> return was singled out because it is very common across <allcaps> osal </allcaps> , <allcaps> cfe </allcaps> , <allcaps> psp </allcaps> , and apps . the next most common return type ( aside from void ) is probably a pointer value . but this is not handled automatically , the user is required to provide a handler function just to be able to use the stub at all - even just to get it to return <allcaps> null </allcaps> . furthermore there is no common method to get any other return value either . currently on a <number> - bit platform one gets an error if attempting to use a generated stub "" out of the box "" because the framework sees a return type of size <number> which it refuses to translate from the int32 status value . <section> expand the automatic / int32 return paradigm to pointer returns . note on a <number> - bit platform this probably already happens implicitly , since a pointer an an int32 are probably the same size , and "" <number> "" can be easily translated to <allcaps> null </allcaps> . this is just two things : - provide equivalent of <code> and <code> but for pointers , so tests can have a common method to register a pointer return . - if the handler / hook does not set a return pointer / override , then grab the pointer from the registered value if its was set , or return <allcaps> null </allcaps> ( basically the same as is done for <code> currently ) . <section> leave as - is where tests must always implement a custom handler for every function that returns a pointer . <section> noted when developing cf unit tests , there are a number of <allcaps> fsw </allcaps> functions that return pointers , and it would be a good timesaver if one could simply run "" generate_stubs "" and use the stubs immediately as - is . while this is true for integer return codes , functions returning pointers all require extra work in order to use the generated stubs . <section> joseph hickey , vantage systems , inc .",2
