text,label
"allow rtsgrp commands to accept non - contiguous ranges currently the rtsgrp commands accept a range of rtss from start_index to end_index . instead , the command could accept a set of bytes where each bit corresponds to the <allcaps> rts </allcaps> to start . this would allow the group commands to work with a range of rtss that is non - sequential imported from <allcaps> gsfccfs </allcaps> - <number>",2
"add a continuertsonfailureflag to sc there is currently a "" continueatsonfailureflag "" that allows an operator to choose whether the processing of an <allcaps> ats </allcaps> should continue after an error has been encountered . there is currently no corresponding option for <allcaps> rts </allcaps> processing . imported from <allcaps> gsfccfs </allcaps> - <number>",2
combine loops in sc_buildtimeindextable there are two loops in sc_buildtimeindextable that appear to be easily combinable . imported from <allcaps> gsfccfs </allcaps> - <number>,2
sc_processatpcmd is very long - could be refactored imported from <allcaps> gsfccfs </allcaps> - <number>,2
"reorder conditions to optimize code in sc_processatpcmd , the following condition could be reordered : if ( ( ! sc_compareabstime ( sc_appdata . nextcmdtime [ sc_atp ] , sc_appdata . currenttime ) ) & & ( sc_appdata . nextprocnumber = = sc_atp ) & & ( sc_operdata . atsctrlblckaddr - > atpstate = = sc_executing ) ) since sc_compareabstime ( ) is more complex than the next two conditions , put it as the last one to save <allcaps> cpu </allcaps> cycles should any of the simple comparisons fail another small optimization : the "" stillprocessing = false "" condition could be moved out of the if and else blocks starting at line <number> in the sc_loadats function imported from <allcaps> gsfccfs </allcaps> - <number>",2
"consolidate similar functions sc_manageatstable , sc_managertstable , and sc_manageappendtable are similar enough that some consolidation may be possible . imported from <allcaps> gsfccfs </allcaps> - <number>",2
"clarify code by making array index <number> reserved or unused the command interface to sc identifies rtss and atss starting with <number> , but the code identifies them starting with <number> . thus in each command , there is code to adjust the table number to the table index . code could be simplified by making array index <number> reserved or unused so that the conversion could be avoided . imported from <allcaps> gsfccfs </allcaps> - <number>",2
"use os_stat to verify file existence in sc_loaddefaulttables , the os_opencreate function is used to verify that a file can be opened before any attempt is made to load a table from it . since the code as - is appears to only be checking for file existence ( and not performing any validation on the files ) , code could be streamlined by using os_stat . imported from <allcaps> gsfccfs </allcaps> - <number>",2
"consolidate common patterns in sc could reduce lines of code by using a loop for several common patterns in sc initialization . specifically the sequence of cfe_tbl_register calls in sc_registeralltables ( ) , the sequence of cfe_tbl_getaddress calls in sc_getdumptablepointers ( ) , and the sequence of cfe_tbl_notifybymessage calls in sc_registermanagecmds ( ) . imported from <allcaps> gsfccfs </allcaps> - <number>",2
not updated for new cfs versions the cfs <allcaps> api </allcaps> has changed substantially since the last commit to this repo and the sc app no longer compiles with new versions of cfs .,0
"sc does not compile with cfs <number> hi all , i have tried to compile sc with cfs <number> . <number> and i get many errors . here are a few examples : <code> given how old the last commit in this repo is , i understand these incompatibilities . i have read <url> coming up ; when can we expect it ? fixing these errors should not take too much time , but i dont want to duplicate work , especially as you might have some <allcaps> nasa </allcaps> internal discussions , which i am not part of , about how to make these changes consistently with the other cfs repos .",0
"pointer precision loss casting pointer down to ( int pointer precision loss casting pointer down to ( int ) , causing segfault on <number> - bit . see : <url>",0
