text,label
"fix # <number> , add testing tools to the security policy <section> fix # <number> updated the security policy to include the type of testing done for to_lab or the cfs bundle under a new section titled "" testing "" . provided a disclaimer that under the apache license , liability is not provided . added that security reports should be emailed . <section> users should now be aware of the type of testing to_lab or the cfs bundle undergoes . <section> references : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"add testing tools to the security policy <section> users are unaware of how cfs / to_lab is tested . by providing this information , transparency is provided to the community which promotes trust . <section> the security policy should inform users what tools are being used to test cfs / to_lab while being cautious of liability issues . to do so , we can state explicitly that our software does not provide liability under the apache license . the security policy should inform users that they may view the <allcaps> lgtm </allcaps> results . the policy would state that the alerts from <allcaps> lgtm </allcaps> may not be accurate , since they cannot be dismissed . add that security report should be emailed . <section> references : <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"add codeql analysis to workflow <section> codeql analysis not implemented in submodules <section> add so alerts are generated on pull requests to submodules <section> none <section> codeql is run at the bundle ( nasa / cfs ) level , but link to code in submodules does not work . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
ci updates - add static analysis and format in workflow <section> travis - ci not transitioned to github actions <section> transition ci <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"fix # <number> , create security policy <section> fix # <number> created a draft of a security policy markdown file for to_lab . the purpose of a security policy is to inform users on how to submit bugs or vulnerabilities . it is ideal to include a section for supported versions . <section> optional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"implement a security policy <section> create a security policy for users on how to report security vulnerabilities . <section> the security policy should instruct users on how to report security vulnerabilities and provide them additional contact information for questions and concerns . <section> additional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
remove pktsize from add packet command <section> pktsize is unused <section> remove from command <section> none <section> observed in testing # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"mark empty slots with invalid msgid , and do not try to unsubscribe all on them <section> unsubscribe all currently loops through the entire table unsubscribing , including the <allcaps> msgid </allcaps> 0x0 ' s ( which is a valid <allcaps> msgid </allcaps> ) . this causes numerous errors : <code> <section> mark as invalid , skip invalid <section> keep a count <section> observed in fixing # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"remove all packet command causes to_lab to break <section> sending the to_remove_all_pkt command to to_lab causes to_lab to unsubscribe from its own message id . this means that to_lab will no longer respond to any commands and has to be restarted for it to function properly again . we ran into this problem at <allcaps> nasa </allcaps> ames and figured that it was not intended behavior . when testing for this bug be aware that it can be semi obscured by the fact that any commands for to_lab already on the software bus will still be processed by to_lab . this means that whether or not commands to to_lab sent after a to_remove_all_pkt command succeed is highly timing dependent . <section> steps to reproduce the behavior : <number> . send to_remove_pkt command to to_lab <number> . send any other command to to_lab <number> . observe that the command has no effect <section> you should not be able to send to_lab a command that puts it into a non functional state <section> / / this line in to_lab_app . c line <number> is the source of the problem status = cfe_sb_unsubscribe ( to_lab_cmd_mid , to_lab_global . cmd_pipe ) ; <section> this bug is independent of the environment cfs is run in <section> james roach - <allcaps> nasa </allcaps> research scientist <email>",0
"remove obsolete comments <section> end of function comments historically poorly maintained , so not really worth keeping around . name of a function in comments also frequently gets out of date . example of differences ( needs full scrub ) : <url> <url> <section> remove obsolete comments <section> none <section> none . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
apply standard naming convention ( to_lab . <repeated> ) <section> <url> <url> <url> <section> apply standard pattern ( to_lab . <repeated> ) <section> none . <section> requires update to entry point in startup script ( nasa / cfe ) <section> jacob hageman,2
"update for suggested alignment enforcement pattern ( nasa / cfe # <number> ) <section> see nasa / cfe # <number> , inconsistent pattern <section> match suggestion in nasa / cfe # <number> , use the "" raw "" message cmd / tlm types in definition . <section> none <section> nasa / cfe # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
remove dependencies on deprecated sb apis <section> sb apis deprecated in nasa / cfe # <number> <section> update to use <allcaps> msg </allcaps> module . <section> none . <section> none . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"update to_lab to use osal_id_t typedef <section> to_lab is using <code> type to hold its <allcaps> osal </allcaps> socket id . <section> should use the <code> typedef instead . <section> part of ongoing effort to update all framework code to use the typedef for <allcaps> osal </allcaps> ids . <section> joseph hickey , vantage systems , inc .",2
"fix # <number> , add header guard to to_lab_sub_table . h <section> fix # <number> - add header guard to to_lab_sub_table . h <section> build and run - no issues <section> no impact to behavior , good design practice <section> - hardware : cfs dev server - os : ubuntu <number> - versions : bundle main ( + cfe / osal main ) + this change <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
<allcaps> lgtm </allcaps> warning - no header guard in to_lab_sub_table . h <section> missing header guard in to_lab_sub_table . h <section> add header guard <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,0
"fix # <number> , mark end of valid msgid subscriptions <section> fix # <number> - added a to_unused entry at the end of the subscription list - added break in subscription loop when to_unused found <section> normal run , confirmed no 0x0 duplicate subscription message , confirmed nominal hk telemetry still works with groundsystem <section> no more subscriptions on the unused table slots ( no msgid <number> subscriptions ) . <section> - hardware : cfs dev <number> - os : ubuntu <number> - versions : bundle <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"subscribes to msgid 0x0 <number> - actual_msgids times <section> loops through the entire table of subscriptions and subscribes , any unset values in the table are <number> so subscribes to msgid <number> over <number> times . shows up multiple times on startup : <code> <section> any normal run . <section> only subscribe to requested message ids . <section> <url> <section> - hardware : cfs dev <number> - os : ubuntu <number> - versions : current bundle <section> likely due to subscription table conversion to a cfs table . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"add build name and build number to version . h <section> need a better way to describe versions during development <section> add build name and build number to version . h as discussed , we will add a a build name string and a continuously incrementing build number to <code> <section> see notes from <allcaps> ccb </allcaps> : < <url> <section> gerardo e . cruz - ortiz , <allcaps> nasa </allcaps> - <allcaps> gsfc </allcaps>",2
"previous pr # <number> broke some platforms due to type mismatch <section> a recent change in pull request # <number> changed the <code> function prototype to return an <code> type here : <url> however the function is actually defined later here : <url> this results in error if <code> and <code> are not actually the same type . <section> build on any platform where <code> and <code> are not the same type ( e . g . <number> bit <allcaps> rtems </allcaps> , for example ) . <section> declaration should match definition , and it should build cleanly . <section> <allcaps> rtems </allcaps> <number> . <number> ( cross ) <section> joseph hickey , vantage systems , inc .",0
"fix # <number> , make the to table a proper table <section> makes the to table ( "" to_lab_subs "" ) into a cfe_tbl - managed table . <section> built and run . <section> debian <number> <section> <email>",2
"fix # <number> , remove dependencies on <allcaps> ccsds </allcaps> types <section> replace references to <code> types with the <code> - provided type . fixes # <number> <section> build and sanity check <allcaps> cfe </allcaps> , run all unit tests <section> no impact to behavior <section> ubuntu <number> <section> joseph hickey , vantage systems , inc .",2
"remove references to "" <allcaps> ccsds </allcaps> "" structures <section> applications should <allcaps> not </allcaps> refer to the "" <allcaps> ccsds </allcaps> "" data types and macros , as there should be no assumption of a particular message framing type at this level . <section> use the abstract types provided in <code> rather than directly using <code> types . <section> related to nasa / cfe # <number> <section> joseph hickey , vantage systems , inc .",0
"fix # <number> , apply standard code style <section> whitespace changes only . fix # <number> <section> ci - <url> <section> none <section> - hardware : ci - os : ubuntu <number> - versions : bundle w / all whitespace change commits <section> note - not enforcing , just a single cleanup since there ' s no pending activity in this repo . <allcaps> note </allcaps> - applied on top of ic . <repeated> just last commit is the subject of this change <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"hardcoded queue depth of <number> <section> to_lab creates a queue depth of <number> , which is beyond the limit of some queue implementations . <section> run to_lab on a system that does not allow a queue depth of <number> . <section> should not hard code a large queue depth that could be beyond the implementation limit . <section> <url> <section> ubuntu <number> , after enabling max depth enforcement in <allcaps> osal </allcaps> . <section> if the goal is to create a deep queue , then use os_max_queue_depth . <section> joseph hickey , vantage systems , inc .",0
"fix # <number> , deprecate shell tlm subscription <section> fix # <number> deprecates shell tlm subscription <section> just build and unit test per nasa / cfe # <number> <section> no shell output telemetry <section> - hardware : cfs dev server <number> - os : ubuntu <number> - versions : see nasa / cfe # <number> <section> see nasa / cfe # <number> <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"to_lab app only receiving <allcaps> noop </allcaps> commands <section> after updating to the most recent cfs packages ( git pull ) and recursively updating the submodules , all commands from groundsystem . py to to_lab are being interpreted as <allcaps> noops </allcaps> . first saw this with requesting output enabled but then verified that all commands are being seen as <allcaps> noops </allcaps> . outputs of git pull are below capturing groundsystem . py output : host : <number> . <number> port : <number> pkt id : 0x 1 8 8 0 sending data to ' <number> . <number> ' ( ip : <number> . <number> ); port <number> data to send : 0x 1 8 0x 8 0 0 xc0 0x0 0 0x0 0 0x0 1 0x0 0 0x0 6 <allcaps> cfe </allcaps> output <allcaps> evs </allcaps> port1 <number> / <number> / cfe_time <number> : stop <allcaps> flywheel </allcaps> <allcaps> evs </allcaps> port1 <number> / <number> / to_lab_app <number> : no - op command same command with previous build yields the below and telemetry beings to flow . <allcaps> evs </allcaps> port1 <number> / <number> / cfe_time <number> : stop <allcaps> flywheel </allcaps> <allcaps> evs </allcaps> port1 <number> / <number> / to_lab_app <number> : to telemetry output enabled for ip <section> git pull to latest and run both cfe and groundsystem . py <section> expected a to_output_enable <section> allen <user> - home - lt : ~ / repos / cfs / missionxyz $ git pull remote : enumerating objects : <number> , done . remote : counting objects : <percent> ( <number> / <number> ) , done . remote : compressing objects : <percent> ( <number> / <number> ) , done . remote : total <number> ( delta <number> ) , reused <number> ( delta <number> ) , pack - reused <number> unpacking objects : <percent> ( <number> / <number> ) , done . from <url> 6 9 e18e5 . <repeated> 7 8 8 b8d6 master - > origin / master * [ new branch ] gh - pages - > origin / gh - pages * [ new branch ] integration - candidate - > origin / integration - candidate fetching submodule apps / ci_lab from <url> * [ new branch ] integration - candidate - > origin / integration - candidate 3 ad9a10 . <repeated> fe9e3ef master - > origin / master fetching submodule apps / sample_app from <url> * [ new branch ] integration - candidate - > origin / integration - candidate 1 f84f20 . <repeated> b956292 master - > origin / master fetching submodule apps / sample_lib from <url> * [ new branch ] integration - candidate - > origin / integration - candidate f499730 . <repeated> 3 3 efec3 master - > origin / master fetching submodule cfe from <url> * [ new branch ] integration - candidate - > origin / integration - candidate d6d944c . <repeated> 6 0 a5f65 master - > origin / master fetching submodule osal from <url> * [ new branch ] integration - candidate - > origin / integration - candidate 2 2 8 4 a6f . <repeated> 7 d9c4c8 master - > origin / master fetching submodule psp from <url> * [ new branch ] integration - candidate - > origin / integration - candidate 6 2 1 abba . <repeated> 1 2 e2607 master - > origin / master fetching submodule tools / cfs - groundsystem from <url> * [ new branch ] integration - candidate - > origin / integration - candidate c982339 . <repeated> 9 d4b155 master - > origin / master updating 6 9 e18e5 . <repeated> 7 8 8 b8d6 fast - forward . lgtm . yml | <number> + + + + + + + + + + + + + + + + - - - - - - - - - - - - - - - . travis . yml | <number> + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + + - - - - - - - <allcaps> readme </allcaps> . md | <number> + + + + - - - - - - apps / ci_lab | <number> + - apps / sample_app | <number> + - apps / sample_lib | <number> + - cfe | <number> + - osal | <number> + - psp | <number> + - tools / cfs - groundsystem | <number> + - <number> files changed , <number> insertions ( + ) , <number> deletions ( - ) <section> - docker build - os : ubuntu <section> n / a <section> allen kummer - self",3
"data instantiated in to_lab_sub_table . h is a standards violation <section> headers define , c code instantiates per coding standard <section> move and change to a c file . also confuses "" table "" concept , since this is not a real table . maybe make it one ? <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"fix # <number> , resolve doxygen warning <section> fix # <number> resolve doxygen warnings <section> steps taken to test the contribution : <number> . corrected line ( s ) that generated warnings <number> . rebuilt documentation with <code> <number> . observed no warnings generated <number> . viewed relevant page ( s ) to verify correctness <section> changes to documentation only ; no code impact <section> leor bleier , <allcaps> nasa </allcaps> \ <allcaps> gsfc </allcaps>",1
"app should treat cfe_sb_msgid_t values as opaque <section> for compatibility going forward , code should not assume that <code> is an integer . <section> when dealing with an integer , such as when printing in events / messages or for backward compatibility with <allcaps> mid </allcaps> <code> ' s , the code may use <code> and <code> conversion routines . <section> architecturally , the <code> is supposed to be an opaque / abstract value that identifies an endpoint on the software bus routing domain . the specific meaning of integer values is already different in an "" extended header "" ( <allcaps> ccsds </allcaps> v2 ) build vs . the standard header build . therefore apps should never make assumptions regarding the specific integer values , and all introspection of <code> values should be through the <allcaps> cfe sb api </allcaps> only . <section> joseph hickey , vantage systems , inc .",2
apply standard code style <section> inconstant style <section> see <url> and <url> <section> n / a <section> n / a <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"fix # <number> , release prep <section> fix # <number> - updated <allcaps> readme </allcaps> - removed custom license document - updated copyright release version cfe <number> - > <number> <section> <number> . standard build , unit test and execute <section> - no impact to behavior <section> - hardware : cfs dev server <number> - os : ubuntu <number> - versions : cfe <number> . <number> related versions and <allcaps> osal </allcaps> <number> . <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
release prep <section> updates for release : - updated <allcaps> readme </allcaps> - removed custom license document - updated copyright release version cfe <number> - > <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
update to use <allcaps> osal </allcaps> socket <allcaps> api </allcaps> is your feature request related to a problem ? please describe . currently uses cfe supplied network_includes . h and not the abstracted <allcaps> osal </allcaps> calls describe the solution you ' d like update to use <allcaps> osal </allcaps> describe alternatives you have considered none additional context see osapi - os - net . h and / or <allcaps> osal api </allcaps> . requester info jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"replace deprecated cfe refs , # <number> fixes # <number> submitted by <user> , <allcaps> cla </allcaps> on file testing : - make enable_unit_tests = <allcaps> true simulation </allcaps> = native prep - built on linux with - dcfe_omit_deprecated_6_6 with no build errors",2
remove dependencies on deprecated cfe elements with : <code> build errors : <code>,2
"enhanced version reporting use ci_lab_version from cfecfs_version_info . h if available and report on <allcaps> noop </allcaps> and startup ( along with classic version numbering ) classic version numbering can then just be updated on release , vs for every commit .",2
remove classic build support only supporting cmake build going forward,2
"remove <allcaps> mks </allcaps> flags from comments $ id , $ date , $ revision , $ log , etc all no longer useful and slightly misleading since they do not get updated .",2
"to_subsciption_t typo originated by kseywald ( <number> on babelfish ) : it looks like "" to_subsciption "" ought to be "" to_subscription "" . the typo occurs in the following locations : apps / to_lab / fsw / platform_inc / to_lab_sub_table . h : <number> : static to_subsciption_t to_subtable [ ] = apps / to_lab / fsw / platform_inc / to_lab_sub_table . h : <number> : /* cfe core subsciptions */ apps / to_lab / fsw / src / to_lab_app . c : <number> : for ( i = <number> ; ( i < ( sizeof ( to_subtable ) / sizeof ( to_subsciption_t ) )); i + + ) apps / to_lab / fsw / src / to_lab_app . c : <number> : for ( i = <number> ; ( i < ( sizeof ( to_subtable ) / sizeof ( to_subsciption_t ) )); i + + ) apps / to_lab / fsw / src / to_lab_msg . h : <number> : } to_subsciption_t ;",0
"split out to_lab platform config from app header originated by abrown4 ( <number> on babelfish ) : the platform - specific config ( that i need to change for a deployment ) is in the to_lab_app . h , and thus common to all to_lab builds . however , i want to build and deploy multiple cfs instances , each with a to_lab . [ it _is_ simple and handy . ] propose moving the platform - specific info into to_lab_platform_cfg . h , like the other apps .",2
confirm valid perf_id use originated by abrown4 ( <number> on babelfish ) : cfe reserves <number> - <number> perf - ids . need to confirm ci_lab does not use these .,0
