text,label
ci updates - add static analysis and format in workflow <section> travis - ci not transitioned to github actions <section> transition ci <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"fix # <number> , create security policy <section> fix # <number> created a draft of a security policy markdown file for tblcrctool . the purpose of a security policy is to inform users on how to submit bugs or vulnerabilities . it is ideal to include a section for supported versions . <section> optional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"implement a security policy <section> create a security policy for users on how to report security vulnerabilities . <section> the security policy should instruct users on how to report security vulnerabilities and provide them additional contact information for questions and concerns . <section> additional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"report version and add include build name and build number <section> need a better way to describe versions during development . currently the tool does not report its version when compiled . <section> create a version file ( see # <number> ) and use the template in sample_app and other "" version . h "" files throughout the framework . <section> none <section> none <section> gerardo e . cruz - ortiz , <allcaps> nasa </allcaps> - <allcaps> gsfc </allcaps>",2
"remove references to <allcaps> lro </allcaps> <section> need to clean up multiple references to <allcaps> lro </allcaps> heritage in source code <section> see source code ; ctrl - f lro shouls find multile occurences . <section> no references to specific missions . <section> <code> <section> source code <section> none <section> gerardo e . cruz - ortiz , <allcaps> nasa </allcaps> - <allcaps> gsfc </allcaps>",0
"fix input options handling dashes <section> the "" help "" option is triggered by <code> which only uses one dash . full - word options should use double dashes . <section> see code <code> <section> use <code> instead <section> if applicable , add references to the software . <section> source code <section> none <section> gerardo e . cruz - ortiz , <allcaps> nasa </allcaps> - <allcaps> gsfc </allcaps>",2
"fix # <number> , apply standard code style <section> whitespace changes only . fix # <number> <section> ci - <allcaps> tbd </allcaps> <section> none <section> - hardware : ci - os : ubuntu <number> - versions : bundle w / all whitespace change commits <section> note - not enforcing , just a single cleanup since there ' s no pending activity in this repo . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
apply standard code style <section> inconstant style <section> see <url> and <url> <section> n / a <section> n / a <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"recommended lgtm issues <section> recommended issue from lgtm : cfe_ts_crc . c : <code> <section> anh van , <allcaps> nasa </allcaps> goddard",0
"fix # <number> , release prep <section> fix # <number> - updated <allcaps> readme </allcaps> - removed custom license document - updated copyright release version cfe <number> - > <number> <section> <number> . standard build , unit test and execute <section> - no impact to behavior <section> - hardware : cfs dev server <number> - os : ubuntu <number> - versions : cfe <number> . <number> related versions and <allcaps> osal </allcaps> <number> . <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
release prep <section> updates for release : - updated <allcaps> readme </allcaps> - removed custom license document - updated copyright release version cfe <number> - > <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"create version header file , update to x . x . <number> , report on execution",2
tblcrctool hardcodes table file header size maintenance issue with hardcoded header size in tblcrctool,2
"tblcrctool build warnings the tblcrctool had build warnings ( using centos <number> ) . easy fix . adding <hashtag> include </hashtag> < stdlib . h > fixed it . also the makefile has the wrong include directory ( should be "" - i . "" ) and it breaks if make clean is already run ( need "" rm - f "" ) .",0
"table <allcaps> crc </allcaps> tool fails to close file descriptor analysis of the 2 7 b <allcaps> vpu fsw </allcaps> code revealed that there is a potential leak of an allocated resource in the file cfe_ts_crc . c . the resource "" fd "" is opened but never closed before the function returns . vputopproject / cfs / <allcaps> cfe </allcaps> / tools / tblcrctool / cfe_ts_crc . c <number> /* open the input file if possible */ - - > <number> fd = open ( argv [ <number> ] , o_rdonly ); <number> if ( fd < <number> ) <number> { <number> printf ( "" \ ncfe_ts_crc error : can not open input file ! \ n "" ); <number> exit ( <number> ); <number> } <number> /* seek past the number of bytes requested */ <number> lseek ( fd , skipsize , seek_set ); <number> <number> /* read the input file <number> bytes at a time */ <number> while ( done = = <number> ) <number> { <number> readsize = read ( fd , buffer , <number> ); <number> filecrc = cfe_es_calculatecrc ( buffer , readsize , filecrc , cfe_es_crc_16 ) ; <number> filesize + = readsize ; <number> if ( readsize ! = <number> ) done = <number> ; <number> } <number> /* print the size / <allcaps> crc </allcaps> results */ <number> printf ( "" \ ntable file name : %s \ ntable size : % d bytes \ nexpected ts validation <allcaps> crc </allcaps> : 0x % 0 8 x\ n \ n "" , argv [ <number> ] , filesize , filecrc ) ; <number> <number> return ( filecrc ) ; <number> }",0
