text,label
"double semicolon in <hashtag> define </hashtag> macro ? <section> does this macro expand out and result in a double - semicolon ( i . e . an empty statement ) ? <url> for example , here : <url> <section> avi weiss <user>",0
"coding style : braces around single - line statements in if / for blocks ? <section> most single - line statements ( > <percent> ) in if / for blocks are surrounded by braces , but not all . <section> if not contrary to the coding standard , no change is required , although consistency is always nice . <repeated> <section> most safety - focused coding standards require braces in call blocks , even for single - line statements ( and often even for empty statements ) . i am not sure where the cfs ( <allcaps> gsfc </allcaps> ) standard stands on this . this is due to the perceived improvement in readability and maintainability ( i . e . with braces , there is a lower risk of messing up the scope of a statement when something is either added or removed in the future ) . <section> <url> <url> a few further examples from around cfs to illustrate : <url> <url> <url> <section> avi weiss <user>",3
"<allcaps> pdu </allcaps> processing when crc_flag true * x] i reviewed the [ contributing guide <url> . * [x ] i performed a cursory search to see if the bug report is relevant , not redundant , nor in conflict with other tickets . <section> the issue involves a difference in interpretation of the <allcaps> cfdp </allcaps> specification . in particular , the format and processing of <allcaps> cfdp </allcaps> pdus when the <allcaps> pdu </allcaps> header indicates <allcaps> crc </allcaps> present . for fd pdus , the code ignores <number> bytes instead of <number> bytes for the <allcaps> crc </allcaps> at the end of the <allcaps> pdu </allcaps> ( see context ) . that will result in ignoring the last <number> bytes of file data from fd pdus encoded with a <allcaps> crc </allcaps> . if an <allcaps> eof </allcaps> or <allcaps> fin pdu </allcaps> is received with <allcaps> crc </allcaps> present , the <allcaps> crc </allcaps> at the end will ( almost always ) cause a decoding error in cf_cfdp_decodealltlv called by cf_cfdp_decodeeof / cf_cfdp_decodefin . <section> unknown . if helpful , i could provide what i believe to be valid <allcaps> cfdp </allcaps> pdus and show how their processing differs from my expectation . <section> the software could refuse pdus with crc_flag true , or , preferably , it could decrement the data_len of ( all ) pdus with crc_flag true by <number> ( bytes ) . <section> this code has the per <allcaps> pdu crc </allcaps> declaration : <url> the comments on lines <number> - <number> do not match my understanding . file data processing excerpt : <url> <section> n / a <section> unfortunately , the <allcaps> cfdp </allcaps> standard <number> <allcaps> crc procedures </allcaps> has an external reference for the <allcaps> crc </allcaps> and the reference is wrong : <number> . <number> the <allcaps> crc </allcaps> computation algorithm shall be the standard <allcaps> ccsds </allcaps> telecommand <allcaps> crc </allcaps> algorithm specified in <number> . <number> of the <allcaps> ccsds </allcaps> telecommand recommendation ( reference [ <number> ] ) . and <number> - b - <number> section <number> . <number> does not specify a <allcaps> crc </allcaps> . however , the only <allcaps> crc </allcaps> in <number> - b - <number> is defined in <number> . <number> frame error control word as a <number> octet field . <section> bob wiegand , <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"' <allcaps> eid </allcaps> ' should be at the end of the event id names <section> during recent updates <url> to the eids , it was noted that cf specifically has the ' <allcaps> eid </allcaps> ' component of the event id names at the beginning rather than the end for almost all the event ids . all other cfs components / apps place it at the end of the event id . <section> screenshot <number> - <number> - <number> <number> <number> <number> <img> <section> i think it is worth moving ' <allcaps> eid </allcaps> ' to the end of the cf event id names to improve consistency across the cfs apps and ease the identification of eids from cf in general . at the same time , it is probably worth moving the additional type parameter in the event id names ( <code> , <code> etc . ) to the end as well , which is also the predominant convention in cfs . <section> avi weiss <user>",2
"inconsistent event id naming <section> copy of <url> after finding that there were <number> different event ids to indicate the same thing ( invalid message id ) in <url> i scrubbed the other common commands ( e . g . task initialisation [ <allcaps> init </allcaps> ] , <allcaps> noop </allcaps> , reset counters etc . ) and found the same issue there - almost every component / app had their own variation of the event id name for the exact same event . <section> apply consistent event id names to the events which are common to all / most components and apps . <section> invalid message id : <code> <code> <code> <code> <code> <code> <code> <code> <code> initialization : <code> <code> <code> <code> <code> <code> <code> <allcaps> noop </allcaps> : <code> <code> <code> <code> <code> <code> reset counters : <code> <code> <code> <code> <code> <code> <code> <code> <code> <code> <code> etc . <section> avi weiss <user>",2
"temporary files possible filename conflict <section> the temporary filenames are created based on the sequence number in the <allcaps> pdu </allcaps> ( in the cf_cfdp_r_init ( ) ) . imagine that two different <allcaps> cfdp </allcaps> entities are sending a <allcaps> pdu </allcaps> with the same sequence number ( which can happen since this number is managed by each <allcaps> cfdp </allcaps> entity and it can be the same ) to the same <allcaps> cfdp </allcaps> destination entity . for instance , the sequence number in this case is ' x'. for the first <allcaps> pdu </allcaps> the cf app would create the x . tmp file and store it in the temporary folder . upon arriving the second <allcaps> pdu </allcaps> the cf app would also create a x . tmp file and then would store it in the temporary folder . this would create a conflict . would not it be better if the temporary filename is the concatenation of the source entity id and the sequence number ? this would guarantee that each temporary file would be unique since each sequence number is unique for each entity id .",0
"cf_cfdp_sendeotpkt sent with incorrect cc value * x ] i reviewed the [ contributing guide <url> . * [x ] i performed a cursory search to see if the bug report is relevant , not redundant , nor in conflict with other tickets . <section> a call to cf_cfdp_sendeotpkt ( ) was added to the cf_cfdp_resettransaction ( ) function to give feedback on successful file transmission . however , it is sent every time the transaction is discarded regardless of the cause . i believe it was the intent that the t - > history - > cc could then be used to determine if it was successful . however , it is unclear if t - > history - > cc is being correctly set on on every possible condition that calls cf_cfdp_resettransaction ( ) . particularly with the <allcaps> cfdp </allcaps> send control loop , it appears that there are cases where the the sending transaction is reset without setting t - > history - > cc which is used by cf_cfdp_sendeotpkt ( ) . i . e . the cf_eotpacket telemetry would indicate success when it in fact did not complete successfully . before cf_cfdp_sendeotpkt ( ) was added to cf_cfdp_resettransaction ( ) , it did not matter if t - > history - > cc was set before calling cf_cfdp_resettransaction ( ) since it wasn ' t used in the function before freeing the transaction . <section> steps to reproduce the behavior : example - let <allcaps> cfpd </allcaps> send t - > inactivity_timer timeout before completing the transaction . <section> t - > history - > cc must be set correctly for all possible cases before calling cf_cfdp_resettransaction ( ) . canceling a transaction or an error condition that leads to resetting the transaction must set t - > history - > cc to a value other than cf_cfdp_conditioncode_no_error . unit tests for function that have an error condition that leads to resetting the transaction should verify that t - > history - > cc is also set to an error condition . <section> void cf_cfdp_sendeotpkt ( cf_transaction_t * t ) { . <repeated> pktbuf - > eot . cc = t - > history - > cc ; . <repeated> } <section> - hardware n / a - os : centos - versions <number> <section> add any other context about the problem here . <section> nathan lynch <allcaps> jsc </allcaps> - er611",0
resolve issues building users guide with ubuntu <number> / doxygen <date> <section> doxygen <code> <section> remove unnecessary documentation <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,1
"directory polling does not clean up open directory file descriptors <section> cf_cfdp_playbackdir is called by cf_cfdp_processingpollingdirectories when the interval for the cf_poll_t structure has expired . this function will attempt to reopen the directory . if the polling directory does not continuously receive new files to process , then the os_directoryopen call happens without a corresponding os_directoryclose call , exhausting the amount of available file descriptors and causing this error . <code> <section> steps to reproduce the behavior : <number> . launch cf with a configured polling directory <number> . let ticker expire and attempt to reopen directory <number> . wait until fds are exhausted and error appears <section> i expect the directory file descriptor to be cleaned up before each os_directoryopen call . <section> configuration table used : <code> <section> - sc3m , microblaze - os : linux <number> - cfs <number> , cf commit bff67f87 <section> i added a check in cf_cfdp_playbackdir <url> that looks to see if the fd is <number> . if it is not , i close the directory and reopen it . this gets rid of the problem . <section> dennis afanasev , <allcaps> nasa </allcaps> goddard code <number>",0
"disable directory polling in default configuration table <section> the default configuration table cf_def_config . c enables channel <number> directory polling on / cf / poll_dir at app startup . unless that directory already exists on the target filesystem , cf will periodically emit the error event <number> message "" cf : failed to open playback directory / cf / poll_dir , error = - <number> "" . when testing and validating the cf app running defaults , it is not ideal to have unnecessary error events being periodically reported . <section> disable all directory polling in the default configuration table . because this feature requires foreknowledge of specific directories resident on the target filesystem , it should only be configured and enabled by end users . all channels should have polling disabled and no polling settings in the cf_polldir_t structure . <section> n / a <section> n / a <section> sergio maldonado , <allcaps> nasa gsfc </allcaps> , arctic slope technical services",2
"cf build failure on systems where int32 is "" long "" <section> on a system where the <code> type is defined as <code> ( rather than <code> ) , the cf unit tests fail to build with the following error : <code> <section> build on any system where <code> is not equivalent to <code> <section> should build successfully <section> <allcaps> rtems </allcaps> <section> this is using utassert_true - problem would not exist if the <code> were used as intended . <section> joseph hickey , vantage systems , inc .",0
"fix # <number> , removes cf_config_tlm_mid from cf_msgids . h <section> - fixes # <number> <section> searched all cf child directories for <code> and found no uses of the variable . <percent> unit test coverage . <section> remove unused <code> from cf_msgids . h . <section> - ubuntu <number> <section> none <section> if included , identify any third party code and provide text file of license <section> justin figueroa , <allcaps> asrc </allcaps> federal",2
"remove config tlm packet <allcaps> mid </allcaps> <section> the cf_config_tlm_mid constant is still defined in cf_msgids . h . the corresponding packet was removed in # <number> and is no longer used . <section> remove cf_config_tlm_mid from cf_msgids . h <section> n / a <section> n / a <section> sergio maldonado , <allcaps> nasa gsfc </allcaps> , arctic slope technical services",2
enums should not be used in tlm ( portability ) <section> the end of transaction tlm message <code> uses enums which we tend to avoid due to portability issues : <url> <section> replace with fixed size types <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> reported / requested by stakeholder .,2
"numerous bugs in cf chunk processing edge cases <section> as part of resolving # <number> , numerous bugs were discovered in cf_chunk . c both with adding to the list w / <code> and computing gaps with <code> . observed chunk add errors ( covers described with non - inclusive end ) : <number> ) adding a chunk that would completely replace chunks <number> and <number> ( a combinenext case ) . starting list { offset , size } : { <number> } , { <number> , <number> } , { <number> } , { <number> } , { <number> } so it covers <number> - <number> <number> - <number> <number> - <number> <number> - <number> <number> - <number> cf_chunklistadd with { <number> } so it should completely replace chunk <number> <sad> <number> } and <number> <sad> <number> } results in { <number> } , { <number> } , { <number> } , { <number> } ( note erroneous overlap of <number> and <number> ) , expected : { <number> } , { <number> } , { <number> } , { <number> } covering <number> - <number> <number> - <number> <number> - <number> <number> - <number> <number> ) adding a chunk that combines with chunk <number> , <number> , and <number> ( prev , next , next ) . starting list { offset , size } : { <number> } , { <number> , <number> } , { <number> } , { <number> } , { <number> } so it covers <number> - <number> <number> - <number> <number> - <number> <number> - <number> <number> - <number> cf_chunklistadd with { <number> } so it should combine with chunk <number> - <number> results in { <number> } , { <number> } , { <number> } , { <number> } ( note erroneous overlap of <number> and <number> ) , expected : { <number> } , { <number> } , { <number> } covering <number> - <number> <number> - <number> <number> - <number> <number> ) adding a chunk that is a subset of chunk <number> starting list { offset , size } : { <number> } , { <number> , <number> } , { <number> } , { <number> } , { <number> } so it covers <number> - <number> <number> - <number> <number> - <number> <number> - <number> <number> - <number> cf_chunklistadd with { <number> } so it should just drop since it ' s a subset of <number> results in { <number> , <number> } , { <number> } , { <number> } , { <number> } , { <number> } ( note numerous issues ) , expected no change observed chunk gap errors ( gaps and covers described with non - inclusive end ) : <number> ) misses a leading gap . starting list { offset , size } : { <number> } , { <number> } , { <number> } covers <number> - <number> <number> - <number> <number> - <number> so gaps <number> - <number> , <number> - <number> , <number> - <number> and anything after <number> cf_chunklist_computegaps with start <number> , total <number> results in { <number> } , so it missed the <number> - <number> gap <section> see scenarios above . <section> see scenarios above . <section> cf_chunks_eraserange has problems if start = = end and the memmove size is wrong : <url> cf_chunks_combineprevious should combine whenever the offset is less than previous range ( move ret = <number> out of inner if ) : <url> cf_chunks_combinenext is overly complex and broken . <repeated> ended up refactoring completely to get it to work : <url> cf_chunks_computegaps start logic is broken . <repeated> again just refactored to straighten it out : <url> <section> ci with # <number> incorporated <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"clarify cmd processing success event text for cases that just initialize action <section> playback , transfer , and cancel commands just initiate the action which is then handled by the engine . event text implies otherwise : <url> <url> <url> <section> update text to indicate the action was successfully initiated <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"use generic "" cf_msgids . h "" file that uses offsets from base <allcaps> mid </allcaps> <section> currently , the example <code> file supplied with cf ( under platform_inc ) is hardcoded , e . g . : <url> this presents some challenges for the user : - at a minimum the user needs to modify this file in place ( because the build script just points to this dir , there is no selection / override currently ) - it is not really possible to use different mids on multiple instances of cf running on a multi - <allcaps> cpu </allcaps> deployment . <section> use offsets from <code> and <code> like <allcaps> cfe </allcaps> framework does . for example : <url> thus the user only needs to specify the offset from the base ( aka the "" topic id "" ) in the mission_cfg . h file ( which has global scope , not processor scope ) and each <allcaps> cpu </allcaps> will automatically get non - overlapping <allcaps> mid </allcaps> numbers . <section> the alternative is to employ the <code> cmake function to allow the user to specify this file per arch , but <allcaps> imo </allcaps> the topicid / offset approach is simpler and more logical . <section> joseph hickey , vantage systems , inc .",2
"cf_unionargs_payload_t elements dword and hword not used , union not necessary <section> dword and hword are not used in the <code> union , only byte : <url> <section> remove unnecessary union <section> <code> is somewhat out of family in that it specifies unnecessary payload elements for some of the commands . the only common benefit seems to be byte <number> which is channel , supporting all channels generically with <number> . consider untangling all the layers of abstraction and go back to simple command processing . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"cf_delete_queue_node_cc not used , expected command length for cc <number> filled in <section> command code <code> not used : <url> cc <number> expected length is set but not used : <url> <section> remove unused elements , also clean up comments when done : <url> <section> none <section> add any other context about the feature request here . <section> full name and company / organization if applicable",2
"<code> refactor broke engine initialization , blank sem_name is not an error <section> semaphore name being blank is not an error condition , it should simply skip the semaphore get by name call . the recent refactor changed this behavior which causes the engine to crash . error introduced here : <url> old code : <url> <section> initialize engine without a semaphore name defined <section> still initialize the transactions if the semaphore name is blank <section> observed from <allcaps> ctf </allcaps> testing ( on linux i assume ) <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"follow temporary file + rename pattern for all files <section> currently , there is a special case to handle situations where the <allcaps> md pdu </allcaps> arrives out of order . a temporary file is opened , and then renamed once the md packet does arrive . however , because this is only done for off - nominal cases , it is likely not as well tested as other paths ( see bug # <number> ) . <section> this pattern of using a temp file should be standard operating procedure , not just something for special cases . reasons / advantages for always doing it this way described in my comment here : <url> this improves atomicity of file updates , prevents clobbering files and avoids cases where other apps might see partial files or other bad content . <section> n / a <section> as the fix for # <number> strictly only fixed the issue described , this is a more general enhancement that would improve cf . <section> joseph hickey , vantage systems , inc .",2
"possible silent truncations of entity id and transaction sequence number <section> the types for entity id and transaction sequence number are sort of configurable ( they are in the config . h but impact packet dfns ) : <url> <url> if they are set to anything smaller than uint64 allowed by the spec , then they could get truncated silently when decoding packet headers in cf_cfdp_decodeheader : <url> although the impacts do not seem all that critical . sequence will roll over locally ( should still locally match up ) , masking off high order eid bits and still getting a match / conflict for destination or source seems unlikely , although possible . <section> check that the encoded value will fit , otherwise send an event and drop the transaction . up to <number> extra checks per header decode . <section> make these all support the spec allowed <number> bit , no longer configurable . would impact memory footprint and cmd / tlm packets . leave as is seems like an option also . avoids the extra checks on every header that would be needed to avoid something that likely has minimal impact / likelihood . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> <user>",0
"cf parameter configuration file reference incorrect in doxygen documentation <section> doxygen references non - existent file cf_def_cfg . c <url> <section> update , file name is cf_def_config . c , and probably should clarify that this is a table and that there are get / set commands . <url> <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
"remove design and obsolete <allcaps> vdd </allcaps> from codebase ( these are release assets ) <section> design ppt and <allcaps> vdd </allcaps> doc are binary and challenging to manage within actual codebase with little benefit . updates to either should not impact codebase hash . <section> remove from codebase , provide as release assets <section> transition design material to markdown would support better text - based management , and possibly create a pdf from it to provide as the release asset ( and that <allcaps> pdf </allcaps> could still be updated without impacting codebase hash ) . or integrate the design material into the doxygen users - guide ( or both , since doxygen can reference markdown ) , which generates a pdf as a release asset . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
"generate diagnostics / info packet on transaction closure <section> difficult to automate follow - on actions based on transaction completion ( history queue is not automation friendly ) or maintain a record of all transactions without dumping queues . <section> send a diagnostics / info packet whenever a transaction is closed for any reason including all the relevant info ( rx / tx , channel , file source / target , status , class , etc ) <section> event could be an alternative , but harder to base automation on <section> stakeholder request <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> <user>",2
"abandon and cancel commands with invalid transaction ids are silently dropped ( not rejected ) <section> cf requirements cf5006 . <number> and cf5007 . <number> state that , if the command - specified transaction is not in progress , cf shall reject the command . requirements cf5015 . <number> and cf5017 . <number> cover "" all "" transactions and state that , if there are no transactions in progress , cf shall reject the command . cf does not reject such a command by either issuing an event message or incrementing the command failure counter . cf does not take any action other than incrementing the command counter . <section> steps to reproduce the behavior : issue the abandon or cancel command with a transaction id that is invalid and / or not currently in progress . issue the abandon or cancel command with the "" all "" specifier when no transactions are currently in progress . <section> to be consistent with other transaction based commands , cf should provide operator feedback if it fails to find the active transaction id . at the minimum , it should issue an event message and increment the command failure counter . <section> ubuntu <number> linux <number> <section> sergio maldonado , <allcaps> nasa gsfc </allcaps> , arctic slope technical services",0
cf_processmsg ( ) function incorrect description <section> the cf_processmsg ( cfe_sb_buffer_t * msg ) description in the cf_app . h header file is incorrect . it is a duplicate of the cf_init ( void ) function . <section> n / a <section> n / a <section> n / a <section> n / a <section> n / a <section> n / a,1
"new <allcaps> rx pdu </allcaps> dropped due to max rx transactions reached on channel not counted <section> there ' s a strange comment about "" no known channel "" as justification for dropping a new <allcaps> rx pdu </allcaps> without incrementing the channel dropped receive counter , yet the channel number is known since it ' s received on the channel pipe and the local <allcaps> eid </allcaps> matches . <url> <section> i ' d expect the dropped counter to increment as a way to track this condition per channel . there is not a transaction set up or a cf_cfdp_dispatchrecv called , but all the cf_cfdp_recvdrop call does is increment the dropped counter anyways . <section> maybe the received "" dropped "" counter is only intended for rx transactions that have been started . <repeated> seems like useful information though . probably also useful to track with a counter if the event gets filtered . <section> i could not find a requirement so likely derived . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"noncompliance with the concept of informative variable names <section> a style thing , but pretty obscure one character names all over . good practice to use useful names that a new reader can easily pick up on and / or easier to maintain . example use of c , q , p , and t all in one line : <url> <section> c - > chan t - > txn q - > queue_idx / q_index or whatever . p - > priority ( or whatever it is ) and so on . <section> may just be another one for the lesson ' s learned bucket . not sure how this got through code review . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"local <hashtag> defines </hashtag> in cf_cmd . c used as special values in command processing ( w / repeat dfn in tests ) <section> <code> , <code> , <code> used in command processing should not be defined in a * . c where it ' s inaccessible and somewhat hidden . the names are not great either , better to prefix w / app . <url> <section> move into cfe_msg . h and rename as <code> and similar , which would allow removal from cf_test_utils . h : <url> <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"event id name does not match use <section> <code> is used for reporting invalid <allcaps> mid </allcaps> received , note <code> and <code> are used for actual ground command processing : <url> <section> event id names should make sense , maybe <code> or similar . <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"registering <number> + event filters w / 0x0 0 0 0 values serves no purpose ( and overflows a typical filter buffer ) <section> registering event filters just to register event filters does not do anything but load the system . if an event needs to be filtered operationally , just use the add filter command . note default <code> is <number> , so the rest would get discarded and cause a filter buffer overflow event . <section> remove filter registration for those set to 0x0 0 0 0 ( all of them ! ) add operationally if / when needed , or if eventually an actual filter needs to be applied then add it . <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"remove config tlm packet and associated command <section> all the configuration information is in the table ( and maintained there ) , the config packet is redundant and actually is missing all the channel data so it ' s not all that useful anyways . <url> <section> remove this functionality along with requirement cf5004 <section> none <section> as part of making more configuration channel based , this redundancy was noted . not worth the effort to maintain a tlm packet that ' s basically a repeat of the table . - # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"fix # <number> , fix # <number> , updates <allcaps> cla </allcaps> information for apache <number> adds link to new clas in pull_request_template and contributing . md <section> - fixes # <number> - fixes # <number> - fixes <url> <section> visually inspected links in fork and in pr template . <section> all references to clas should be updated to the cfs app <allcaps> cla </allcaps> . <section> google chrome browser <section> none <section> justin figueroa , <allcaps> asrc </allcaps> federal",1
"update <allcaps> cla </allcaps> information <section> have new clas given the change in <url> with the combined <allcaps> cla </allcaps> , <section> - [x ] update the instructions in each app ' s contributing . md - [x ] delete old <allcaps> cla </allcaps> pdfs - [ ] update pr and issue templates as needed <section> none <section> none <section> gerardo e . cruz - ortiz",1
"typo in <allcaps> readme </allcaps> . md <section> first section header lacks space between <code> and <code> <section> observe that "" <hashtag> core </hashtag> flight system ( cfs ) <allcaps> cfdp </allcaps> application ( cf ) "" is literal and does not look like a section header <section> "" core flight system ( cfs ) <allcaps> cfdp </allcaps> application ( cf ) "" looks like a section header <section> <url> <section> n / a <section> n / a <section> john n pham , northrop grumman",1
