text,label
"powerpc specific include in vxworks timebase <section> there ' s a powerpc specific include in the timbase_vxworks here : <url> it would be good to make this module vxworks generic if possible . <section> i am not sure what ' s needed from that include , but if it is necessary it would be nice to abstract it out or ifdef it in only for <allcaps> ppc </allcaps> . <section> nothing particular in mind , but any method to make that module generic vxworks would work . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> ping <user>",2
<code> defined but not used in vxworks timebase implementation <section> defined here : <url> expected use here : <url> <section> use the define or delete it . note it ' s defined as <number> and the function returns <number> so behavior would not change . <section> none . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> ping <user>,2
"add psp_status_t and associated macros / wrappers / apis <section> same justification as nasa / cfe # <number> , supports clean handling / reporting of <allcaps> psp </allcaps> status . <section> add the type and wrappers , note actual use / enforcement can be later but elements need to exist in draco to maintain future compliance . <section> none . <section> - nasa / cfe # <number> - nasa / osal # <number> - nasa / cfe # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
uninitialized variable static analysis warning <section> uninitialized variable static analysis warning observed ( license restricts publishing ) <section> fix <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"provide example for setting processor affinity ( <allcaps> smp </allcaps> example ) <section> <allcaps> smp </allcaps> is a hot topic these days , we keep saying it ' s easy but no example provided showing how one could set a thread ' s <allcaps> cpu </allcaps> affinity . <section> provide an example for the "" simplest "" identified method for assigning threads to cores . <section> there ' s numerous approaches , this just shows one that assigns threads when created . one could manage threads from a platform specific app , do power management , fault management , etc . <section> see <url> <url> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
missing doxygen for function cfe_psp_setupreservedmemorymap missing the doxygen for function cfe_psp_setupreservedmemorymap <url>,1
apply latest copyright header <section> updated copyright header <section> update <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,1
"remove explicit file name references in doxygen file comments to avoid warnings <section> file comment without a filename implies the comments apply to the current file . adding the file name makes doxygen try to match that file . the issue is there ' s multiple files with the same name , so doxygen gets confused unless you add full path . really it ' s just overhead since the point is to comment the current file . sample warning if you <code> from the bundle : ` ` <code> os - impl - binsem . c ' supplied as the second argument in the \ file statement matches the following input files : / home / jhageman / cfs / cfs - github / osal / src / os / posix / src / os - impl - binsem . c / home / jhageman / cfs / cfs - github / osal / src / os / rtems / src / os - impl - binsem . c / home / jhageman / cfs / cfs - github / osal / src / os / vxworks / src / os - impl - binsem . c please use a more specific name by including a ( larger ) part of the path ! ` ` ` <section> easiest to just remove the name since for every case the comment applies to the current file <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",1
apply header guard standard formatting <section> nonstandard guard used <section> apply standard <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
"module list count includes both <code> and the configurable <code> but some apis use just the latter . <section> both lists are initilized : <url> which increments the <code> : <url> but then the <allcaps> api </allcaps> ' s use <code> to limit references to just the configurable list ( and other related issues ) : <url> <section> for example if there ' s <number> entry in <code> and <number> in the additional <code> , then <code> will = = <number> . then if you call cfe_psp_module_findbyname with any module not in the <code> it ' ll actually go off the end of the <code> since it ' s limited to <number> . <repeated> and it will not find anything in the <code> . <section> a complete module list should be used for apis that includes both the built in and added . <section> see above . <section> n / a - code inspection <section> stakeholder identified issue <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"argument cannot be negative <section> tempfd is passed to a parameter that cannot be negative . function open ( "" . reservedkeyfile "" , <number> , <number> ) returns a negative number . <section> add an if statement to ensure that tempfd is not a negative number . <section> <url> <section> coverity : <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",0
"resource leak <section> handle variable filedescriptor going out of scope leaks the handle . <section> free filedescriptor or point to mmap <section> <url> <section> coverity : <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",0
"<allcaps> toctou </allcaps> bug for open <section> calling function open that uses "" <allcaps> eeprom </allcaps> . <allcaps> dat </allcaps> "" after a check function . this can cause a time - of - check , time - of - use race condition . <section> the most basic advice for <allcaps> toctou </allcaps> vulnerabilities is to not perform a check before the use . could also use the o_creat and o_excl flags of <allcaps> posix </allcaps> ' s open ( ) function . <url> <url> <section> <url> <section> coverity : <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",0
"too strict of check before calling "" init "" function of module <section> for <allcaps> psp </allcaps> modules the initialization is only called if the module type is "" <allcaps> simple </allcaps> "" - but this is not necessary to enforce , because the intent is to allow this to be extended to other module types as the mission requires . since the "" init "" function pointer is a fixed / defined entry ( so all modules have it , regardless of type ) and it is already permitted to be <allcaps> null </allcaps> if it is not needed , then there is no real reason to restrict calling it to the "" <allcaps> simple </allcaps> "" module type . <section> define an extension module type and try to use it with caelum . it will not be initialized as expected , the init call is skipped . <section> if a module provides an init function , it should be called , regardless of whether the module type is "" <allcaps> simple </allcaps> "" or something else . <section> check is here : <url> through some form of evolution it was checking specifically for <code> only , but it would be better to check that <code> instead . <section> ubuntu <section> only breaks when trying to add modules of other types ( extensions ) . could theoretically be fixed in other ways , but still , the intent of this code is only to confirm that the module structure is initialized to something before invoking a function pointer . so it is more correct to check that it is not invalid , rather than checking specifically for one value . <section> joseph hickey , vantage systems , inc .",0
"report actual errno / error string from c library calls <section> during startup , the <allcaps> psp </allcaps> makes several calls into c library functions , and an unexpected failure of these functions causes the system to abort / not start . however , the error messages reported do not include any detail of what went wrong . example : <url> <section> on any system call that sets the global <code> value , if that function fails , this should be included in the error that is printed to the console . at a bare minimum , could include the numeric value , but far preferable to use the system library call to print in a more human - friendly form , such as <code> or <code> if the system provides it . <section> should probably also not use <code> here due to its extra buffering , see # <number> , # <number> <section> joseph hickey , vantage systems , inc .",2
"add sleep ( <number> ) before exit call when printing <section> user reported os_print does not display before exit , for example : <url> <section> add sleep ( <number> ) between prints and exits to give it a chance <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"improve <allcaps> psp </allcaps> config override concept <section> historically <allcaps> psp </allcaps> ' s have been treated as clone - and - own , but to be a bit friendlier for reuse it would help to support a more general configuration override concept that would not break unit testing . example issue - if a user overrides cfe_psp_config . h for a specific target , it ends up getting used by unit test for the other psps that rely on unique / conflicting cfe_psp_config . h elements . this can be avoided by conditionally <allcaps> not </allcaps> pulling in a cfe_psp_config . h override for native or when enable_unit_tests = <number> unless trying to unit test the system it applies to but this really is not pretty if it ' s a multi - build and you really do want to coverage test using overridden configs . basically a user had an override to the linux <allcaps> psp </allcaps> config , but unit tests build for vxworks coverage and they tried to use the linux <allcaps> psp </allcaps> coverage override . <section> allow for easily disabling <allcaps> psp </allcaps> unit tests for the non - target psps . likely a good thing for <allcaps> osal </allcaps> also . really users only need to test what they are using , just the open source bundle needs to test them all . also would help to transition to the <allcaps> osal </allcaps> pattern for setting cmake variables , and use those to set the defines with default backups . the built configs could then easily override just what they want , and the common - across - psp settings would be portable . maybe the config headers should have unique names associated with the implementation vs all being called cfe_psp_config . h since really they are not portable . or separate the unique and portable settings . <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> , from conversation with <user>",2
"fix # <number> , rename doc to docs <section> this is a simple rename of the <code> subdirectory , for consistency with other modules . fixes # <number> <section> build cfe documentation <section> none , but may affect scripts / tools that look for / link to a specific "" doc "" directory name ( none found for <allcaps> psp </allcaps> based on my initial checks , but there could potentially be some links hidden elsewhere ) . <section> ubuntu <section> joseph hickey , vantage systems , inc .",1
"rename "" doc "" to "" docs "" for consistency <section> most other cfs modules put the documentation in a <code> subdirectory , except <allcaps> osal </allcaps> and <allcaps> psp </allcaps> , which put it in <code> <section> be consistent , use <code> since this is what cfe and the majority of cfs apps use . <section> inconsistent naming means over complicated scripts and tools , that have to look in multiple different possible names / locations <section> joseph hickey , vantage systems , inc .",2
"cfe_psp_memvalidaterange ( ) always fails on <number> - bit targets <section> when attempting to telemeter memory pool stats , <allcaps> cfe es </allcaps> calls <code> on the address of the pool data . however on <number> bit linux this function ends up always returning an error , because the internal table is not set up for <number> bit address <section> run <allcaps> cfe </allcaps> on a <number> - bit pc - linux platform , then issue <allcaps> cfe es </allcaps> command code <code> ( <number> ) with a valid pool id . this always fails and says invalid handle , even though the handle is actually fine , because it is not passing the <code> check . <section> check should pass . <section> if applicable , add references to the software . <section> ubuntu <number> ( <number> - bit ) <section> this table is still using <code> sizes . it must have been missed in the previous updates that changed much of this to <code> . <section> joseph hickey , vantage systems , inc .",0
"remove "" global_psp_configdata "" object <section> this global / constant structure object was originally added to facilitate modular linking , but is not really necessary anymore , and was never really used . as it stands today , only the <allcaps> psp </allcaps> has it , which makes it a bit of an anomaly in the system context . <section> clean it up , remove this extra global object . <section> in contrast the similar object <code> object _is_ used , as it facilitates getting <allcaps> psp </allcaps> access to constants defined in <allcaps> cfe </allcaps> at link time , without <allcaps> psp </allcaps> having to directly <code> the header that defines it at compile time ( as this would create a backwards dependency ) . the <code> object is the same idea but was for <allcaps> psp </allcaps> constants , however there is not the same dependency structure here , so it was never really needed . only the version info was ever used externally by <allcaps> cfe </allcaps> , and now that is replaced by an <allcaps> api </allcaps> call to get the info , ( recent prs nasa / psp # <number> and nasa / cfe # <number> ) so there is no need for this global at all anymore . <section> joseph hickey , vantage systems , inc .",2
"add missing "" cfe_psp_version . c "" to source list <section> the <code> file was not included in the <allcaps> psp </allcaps> source list as it should have been . <section> referencing any version info call results in linker error . <section> link should succeed <section> ubuntu <number> <section> this was supposed to be part of previous pr # <number> . somehow it got missed / omitted from that pr . ( too much stuff going on at once maybe . <repeated> ) <section> joseph hickey , vantage systems , inc .",0
"<allcaps> psp </allcaps> headers need a scrub / cleanup <section> the <code> header file puts its comments / description _after_ the function declaration and does not use doxygen style . it also contains at least a few functions that are not used by <allcaps> cfe </allcaps> and also may not even be implemented <section> cleanup . at least fixup comments to be more readable - put before declaration and ideally also add some doxygen markup . at least the <code> function appears to be not implemented at all - recommend removing this prototype . <section> other functions which are inconsistently implemented or too hardware specific to be useful , might be targets for deprecation / removal ( these are not used by <allcaps> cfe </allcaps> , either ) : - <code> - why an init but no read / write / mount / etc ? seems like a thought that was never completed . - <code> - note this is different than <code> - <code> - not well defined what this value really is , so not really usable in portable apps . these are referenced but have some issues : - <code> - the definition is inconsistent , sometimes it maps to a real clock and sometimes its more of an interval timer with an arbitrary wrap point , needs more info / definition at least because it is generally hard to use __correctly__ . <section> joseph hickey , vantage systems , inc .",2
"fix # <number> , add contributing guide <section> fix # <number> added a contributing guide that links to the main cfs contributing guide . <section> users should be able to view the contributing guide contents easily from the <allcaps> psp </allcaps> repo . <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"add contributing guide <section> add a contributing guide for the <allcaps> psp </allcaps> repo . <section> create a contributing guide markdown file . in the guide , add a link to the cfs contributing guide . <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"should not use os_getlocaltime ( ) for <allcaps> psp </allcaps> timebase <section> the <allcaps> psp </allcaps> timebase ( returned via <code> ) is used by <allcaps> cfe </allcaps> performance monitoring and it is important that this time is stable and does not get reset . but depending on the implementation of <allcaps> osal </allcaps> , it may be possible to reset / change the <allcaps> osal </allcaps> "" local time "" . at least there is an <code> function defined - whether it works or not depends on what kernel resource was used to implement this . <section> on pc - linux and other <allcaps> posix </allcaps> - like systems this should use <code> with clock_monotonic directly , instead of calling <allcaps> osal </allcaps> . furthermore this function can be split into a separate module and therefore used on any system that provides <code> <section> see nasa / osal # <number> - <code> may be redefined / clarified to indeed refer to "" real "" time , which would make it less suitable for this purpose used here . <section> joseph hickey , vantage systems , inc .",2
"scrub for include < > vs "" "" use ( < > should be system only ) <section> < > used on non - system header includes . example : <url> <section> full scrub / fix <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"make <allcaps> psp </allcaps> more modular <section> it is currently not easy to override items in the "" shared "" directory even for platforms which it does not apply . for example , in the "" cfe_psp_ram . c "" and "" cfe_psp_port . c "" files this contains code that directly writes to physical memory addresses , which may work on mcp750 , but will likely segfault on an pc - linux system . the code should be better structured as modules so the "" correct "" implementation can be used for each system without breaking the other system . <section> most of the code in <code> should be modularized so it can be selectable per - platform . each platform ( mcp750 , pc - linux , pc - rtems , plus whatever others users might have ) then becomes just a collection of modules . <section> there really should not be much in the <code> directory ( the existence of such a directory implies its not platform - specific , but yet its in the <allcaps> psp </allcaps> ) . <section> joseph hickey , vantage systems , inc .",2
"fix # <number> , add testing tools to the security policy <section> fix # <number> updated the security policy to include the type of testing done for <allcaps> psp </allcaps> or the cfs bundle under a new section titled "" testing "" . provided a disclaimer that under the apache license , liability is not provided . added that security reports should be emailed . <section> users should now be aware of the type of testing <allcaps> psp </allcaps> or the cfs bundle undergoes . <section> references : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"add testing tools to the security policy <section> users are unaware of how cfs / <allcaps> psp </allcaps> is tested . by providing this information , transparency is provided to the community which promotes trust . <section> the security policy should inform users what tools are being used to test cfs / <allcaps> psp </allcaps> while being cautious of liability issues . to do so , we can state explicitly that our software does not provide liability under the apache license . the security policy should inform users that they may view the <allcaps> lgtm </allcaps> results . the policy would state that the alerts from <allcaps> lgtm </allcaps> may not be accurate , since they cannot be dismissed . add that security report should be emailed . <section> references : <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"static analysis : ' unsigned int ' but is of type ' pcs_wind_tcb * ' <section> see < <url> detected in <code> not sure we might want to dismiss it <section> run codeql <section> < img width = "" <number> "" alt = "" screen shot <number> - <number> - <number> at <number> <number> <number> pm "" src = "" <url>",0
"add codeql analysis to workflow <section> codeql analysis not implemented in submodules <section> add so alerts are generated on pull requests to submodules <section> none <section> codeql is run at the bundle ( nasa / cfs ) level , but link to code in submodules does not work . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
c + + comment style and commented out code violations <section> c + + comment style and commented out code violates style guidelines <url> <section> clean up <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,2
version string not reported correctly <user> commented on fri <date> <url> <section> <code> note missing <code> for psp <section> add <code> <section> none <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>,0
"fix # <number> , create security policy <section> fix # <number> created a draft of a security policy markdown file for <allcaps> psp </allcaps> . the purpose of a security policy is to inform users on how to submit bugs or vulnerabilities . it is ideal to include a section for supported versions . <section> optional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"implement a security policy <section> create a security policy for users on how to report security vulnerabilities . <section> the security policy should instruct users on how to report security vulnerabilities and provide them additional contact information for questions and concerns . <section> additional sections that may be included : - what to expect security - wise such as what type of testing is done - address privacy concerns - supported versions - license - known vulnerabilities references to public security policies : <url> <url> <url> <section> ariel adams , <allcaps> asrc </allcaps> federal",1
"re - add static code analysis for pull requests <section> the travis ci runner ran cppcheck which we do not have anymore <section> submit pull request , notice that travis ci does not run anymore . <section> a success or failure report of a cppcheck run . <section> check from travis . yml <code> <section> n / a <section> part of ongoing travisci to github actions migration",0
"add workflow timeouts and format check <section> - no timeout in workflow ( default is <number> minutes ) could consume allocations - missing format check - remove old travis configuration - update badges <section> add timeout and format check <section> none <section> similar to transition in nasa / cfs <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps> <allcaps> edit </allcaps> - was general workflow ticket ( duplicate of # <number> ) , made specific for remaining changes",2
"update <allcaps> psp </allcaps> to use os time conversion / access methods <section> <allcaps> psp </allcaps> is directly accessing specific fields within <code> which will break when the struct definition changes . <section> instead of directly accessing the <code> and <code> fields within <code> , use the accessor functions to convert / extract the relevant info from the value instead . <section> see nasa / osal # <number> <section> joseph hickey , vantage systems , inc .",2
"remove obsolete reference to os_taskregister <section> obsolete comment ( in each psp , but sample below ) : <url> <section> remove obsolete comment <section> none . <section> nasa / osal # <number> <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"update unit test stubs to use size_t <section> as part of nasa / osal # <number> the unit test routines were updated to use <code> rather than <code> for object sizes . <section> <allcaps> psp </allcaps> stub implementations need to use <code> instead of <code> to avoid a compiler type mismatch error on some platforms . <section> this needs to go with / dependency on pr nasa / osal # <number> . this issue is only for stubs as it will cause a build issue without it . there will be a separate change / to - do item to fix <allcaps> psp fsw </allcaps> apis that are still using uint32 . <section> joseph hickey , vantage systems , inc .",2
"graceful shutdown for vxworks / mcp750 <section> when the <allcaps> cfe </allcaps> "" restart "" command is executed , it calls <code> . in the mcp750 implementation , this ultimately just invokes the <code> kernel <allcaps> api </allcaps> . this is rather extreme - - all apps / tasks are still running when this command comes in , and this just suddenly reboots the <allcaps> cpu </allcaps> with no notice . those tasks could have been doing something important when they suddenly get the carpet ripped out from underneath . <section> should do some sort of graceful shutdown like linux does with <allcaps> ctrl </allcaps> + c handling . cancel or suspend all running tasks first so that when the "" reboot ( ) "" is called there should not be any other activity going on . <section> <section> during <allcaps> cfe </allcaps> <number> testing there was some occasional spurious exceptions observed when issuing the <allcaps> cfe </allcaps> restart command - causing it to effectively execute a <allcaps> processor </allcaps> restart instead of the intended <allcaps> poweron </allcaps> reset . i was not able to reproduce that with the core framework distro , but my hypothesis is that there were possibly some apps running and doing something when the reboot was initiated and this set the stage for indeterminate behavior . <section> joseph hickey , vantage systems , inc .",2
refactor ut_setforcefail describe the bug ut_setforcefail was refactored to ut_setdefaultreturnvalue for <url> it needs to have its name changed here as well . expected behavior change ut_setforcefail to ut_setdefaultreturnvalue additional context part of <url> reporter info alex campbell,2
"apply standard formatting <section> various formatting styles in codebase <section> apply standard formatting , if it ' s an improvement then submit for fasttrack ( minimize impacts to open work ) . if standard format requires hand mods , update such that application of standard format in the future does not require repeat modification . <section> leave as - is if not an improvement . <section> none . <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",2
"<allcaps> psp </allcaps> coverage tests fail to build on the mcp750 / vxworks <number> target <section> when building for mcp750 with all unit / coverage tests enabled , an error occurs : <code> <section> prepare using <code> and sample_defs config then run <code> <section> build should succeed <section> <code> build machine with mcp750 target <section> joseph hickey , vantage systems , inc .",0
"errors printed using os_printf may never appear <section> os_printf uses an additional output buffer with a low priority task to move the data from the buffer to the console . in the case of fatal errors which cause the process to exit as a result , the output may not get transferred before the process exits and the task is killed . <section> see # <number> of a case where ( for other reasons ) shmget failed but no error message was shown . <section> error messages should be shown <section> this is particularly an issue for errors which cause an immediate process exit . so long as the process keeps running and the output task is not immediately cancelled , there should not be an issue . recommendation is to use <code> for fatal error messages , as even the stdout stream might have some line buffering in the c library , but the stderr stream should be ( relatively ) unbuffered . <section> joseph hickey , vantage systems , inc . ( based on previous report in # <number> )",0
"update <allcaps> psp </allcaps> to use osal_id_t type instead of uint32 <section> the <code> typedef was recently added to <allcaps> osal </allcaps> to differentiate <allcaps> osal </allcaps> ids from simple integers . <section> <allcaps> psp </allcaps> should use this type , instead of <code> , for all the places where an id is stored . <section> using the typedef helps future - proof the code for possible id type changes . <section> joseph hickey , vantage systems , inc .",2
"set thread name on pc - linux <section> <allcaps> osal </allcaps> currently does not inform the os kernel of the actual thread names , because this is not a standard <allcaps> posix </allcaps> feature . but linux has this capability and it helps with debugging to see real thread names . <section> use the <allcaps> osal </allcaps> callback framework introduced in nasa / osal # <number> to set the thread name at the kernel level when using the <code> <allcaps> psp </allcaps> . <section> originally suggested in nasa / osal # <number> <section> joseph hickey , vantage systems , inc .",2
"add support for <allcaps> rtems </allcaps> <number> - cmake updates and pc - rtems <allcaps> psp </allcaps> readme updates <section> the cfs bundle currently supports <allcaps> rtems </allcaps> <number> . now that <allcaps> rtems </allcaps> <number> has been released , i would like to update the necessary components to support <allcaps> rtems </allcaps> <number> on the pc - rtems platform . this involves minor modifications to the cfe repository , the <allcaps> psp </allcaps> repository , and the <allcaps> osal </allcaps> repository . these changes can be done in such a way that preserves the current <allcaps> rtems </allcaps> <number> support and adds <allcaps> rtems </allcaps> <number> support . <section> i would like to add support for <allcaps> rtems </allcaps> <number> while maintaining compatibility with the existing <allcaps> rtems </allcaps> <number> support . for the <allcaps> psp </allcaps> repository there are a few minor changes needed to allow support of <allcaps> rtems </allcaps> <number> and <allcaps> rtems </allcaps> <number> : - minor changes in the <allcaps> psp </allcaps> cmake / modules / platform / <allcaps> rtems </allcaps> . cmake file - changes to the pc - rtems readme and the addition of an <allcaps> rtems </allcaps> <number> specific readme <section> alternatives include : - not supporting newer versions of <allcaps> rtems </allcaps> , but several projects will depend on <allcaps> rtems </allcaps> <number> support . - dropping <allcaps> rtems </allcaps> <number> support and just making the changes needed for <allcaps> rtems </allcaps> <number> , but there may be projects that depend on <allcaps> rtems </allcaps> <number> . we can consider dropping <allcaps> rtems </allcaps> <number> support on a future release . <section> <section> alan cudmore / <allcaps> nasa gsfc </allcaps> code <number>",2
"fix # <number> , install unit test to target directories <section> fix # <number> , install unit test to target directories <section> make unit tests , install , observe they install in correct directory <section> correct install directory <section> - hardware : cfs dev server - os : ubuntu <number> - versions : bundle main + this commit <section> none . <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
"coverage test not installed in correct directory <section> coverage test not installed in correct directory - see nasa / cfe # <number> <section> make unit tests , make install , observe unit test in build directory . <section> should go in target directory ( build / exe / cpu1 for sample config ) <section> <url> <section> - hardware : cfs dev server - os : ubuntu <number> - versions : bundle main <section> none <section> jacob hageman - <allcaps> nasa </allcaps> / <allcaps> gsfc </allcaps>",0
