Title,Body,Labels,URL
"Fix #70, Remove redundant use of ""dummy"" in test code","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #70 
  - Redundant use of the word ""dummy"" in test code variables/text has been removed

**Testing performed**
GitHub CI actions all passing successfully (incl. unit tests etc.)

**Expected behavior changes**
No change to behavior.
Test code is simpler and cleaner when redundant qualifiers are removed.

**Contributor Info**
Avi Weiss @thnkslprpt","CCB:Approved, Equuleus-rc1",https://github.com/nasa/MM/pull/71
"Remove redundant use of ""dummy"" in test code","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
- Similar to https://github.com/nasa/CF/issues/105
  - Redundant use of the word ""dummy"" in some variables/text in the test code.

All test code variables are 'dummy' variables - no need to label them as such.

**Expected behavior**
Simplify test code by removing redundant qualifiers.

**Reporter Info**
Avi Weiss @thnkslprpt",Equuleus-rc1,https://github.com/nasa/MM/issues/70
"Fix #65, Adds EventString null termination","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/MM/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
A clear and concise description of what the contribution is.
- Fixes #65

**Testing performed**
* built app
* Tested lcov
* Ran passing cert_testbed::`./runCTFscript.sh cFE_MM_DumpInEventRAM.json` test

**Expected behavior changes**
Null terminated `EventString`

**System(s) tested on**
 - OS: Ubuntu 20.04

**Additional context**
Followed similar null-terminated character array concatenation in:https://github.com/nasa/DS/blob/64181647ab455653fbc04b20a43406764862673b/fsw/src/ds_file.c#L553

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
 - Justin Figueroa, Vantage","enhancement, CCB:Approved, Equuleus-rc1",https://github.com/nasa/MM/pull/69
"Fix #67, Use `size_t` for 'size' variables","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #67 
  - Converted the obvious candidates for conversion to `size_t` (mostly local variables).
  - Updated the related local test variables to `size_t` as well for consistency.
  - All variables updated were already unsigned (`uint8,` `uint16` and mostly `uint32`).

4 functions had parameters converted to `size_t:`
`MM_Verify32Aligned()` - `uint32 Size`
`MM_Verify16Aligned()` - `uint32 Size`
`MM_VerifyLoadDumpParams()` - `uint32 SizeInBytes`
`MM_VerifyPeekPokeParams()` - `uint8 SizeInBits`

Even if using `size_t` is unnecessary in some cases (and wastes some space), it is more expressive and more compliant with the relevant coding standards.

**Testing performed**
GitHub CI actions all passing successfully.

**Expected behavior changes**
No change to behavior other than type changes outlined above.

**Contributor Info**
Avi Weiss @thnkslprpt","enhancement, CCB:Approved",https://github.com/nasa/MM/pull/68
Size variables should use the `size_t` type,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
Most variables representing sizes in MM use `size_t.`
There are a few that do not follow this custom and could be transitioned over.

**Code snips**
https://github.com/nasa/MM/blob/b824250e2224ba5885971869c97a1706e3d2492c/fsw/src/mm_dump.c#L53
https://github.com/nasa/MM/blob/b824250e2224ba5885971869c97a1706e3d2492c/fsw/src/mm_utils.c#L299

**Expected behavior**
All size variables that can use `size_t` should do so - `size_t` is more expressive and more consistent with the relevant coding guidelines.

**Reporter Info**
Avi Weiss @thnkslprpt",enhancement,https://github.com/nasa/MM/issues/67
MM command handlers cast away const,"**Checklist (Please check before submitting)**

* [x ] I reviewed the [Contributing Guide](https://github.com/nasa/MD/blob/main/CONTRIBUTING.md).
* [ x] I reviewed the [README file](https://github.com/nasa/MD/blob/main/README.md) to see if the feature is in the major future work.
* [x ] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
Several MM functions cast away const on their command buffer such that they can manipulate it internally.  Buffers should be copied to a local variable prior to manipulation. 

Examples include:
MM_LoadMemFromFileCmd
MM_DumpMemToFileCmd
MM_SymTblToFileCmd

**Describe the solution you'd like**
Audit MM and clean up.

**Requester Info**
Dan Knutsen
NASA Goddard
","bug, Equuleus-rc1",https://github.com/nasa/MM/issues/66
Null termination of strings - static analysis audit,"**Checklist (Please check before submitting)**

* [x ] I reviewed the [Contributing Guide](https://github.com/nasa/MD/blob/main/CONTRIBUTING.md).
* [x ] I reviewed the [README file](https://github.com/nasa/MD/blob/main/README.md) to see if the feature is in the major future work.
* [x ] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
mm_dump.c:MM_DumpInEventCmd - Function should be updated to ensure NULL termination of EventString.

**Describe the solution you'd like**
Function should be updated to ensure NULL termination of EventString.

**Requester Info**
Dan Knutsen
NASA Goddard
",Equuleus-rc1,https://github.com/nasa/MM/issues/65
"Fix #63, Replace quotes with angle brackets in /inc","**Checklist (Please check before submitting)**

* [x ] I reviewed the [Contributing Guide](https://github.com/nasa/MM/blob/main/CONTRIBUTING.md).
* [x ] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Fixes #63 - replace quotes with angle brackets in /inc files.

**Testing performed**
1. Performed build verification testing
2. CI

**Contributor Info - All information REQUIRED for consideration of pull request**
Dan Knutsen
NASA Goddard
","CCB:Approved, draco-rc4",https://github.com/nasa/MM/pull/64
Replace quotes with angle brackets in #include statements within /inc,"Describe the solution you'd like
Quotes should be replaced with angle brackets in #include statements that reside in the /inc location. This will ensure that the preprocessor selects the files pre-designated to override the default files contained within the open source cFS build release - as opposed to selecting those located in the same directory.

Requester Info
Dan Knutsen
NASA Goddard",draco-rc4,https://github.com/nasa/MM/issues/63
"Fix #61, Adds fsw/src to app target","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/MM/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
-Fixes #61

**Testing performed**
make install

**Expected behavior changes**
Successful cert_testbed build

**System(s) tested on**
- Ubuntu 20.04

**Additional context**
N/A

**Third party code**
N/A

**Contributor Info - All information REQUIRED for consideration of pull request**
Justin Figueroa, Vantage Systems
","invalid, CCB:Ignore",https://github.com/nasa/MM/pull/62
Add fsw/src to app target,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/MD/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
Cannot build cert_testbed. `target_include_directories(xx PUBLIC fsw/src)` is needed to build tables, etc. Revise CMakeLists.txt

**To Reproduce**
Build in cert_testbed

**Expected behavior**
Error-free build

**Code snips**
If applicable, add references to the software.

**System observed on:**
 - Ubuntu 20.04

**Additional context**
N/A

**Reporter Info**
Justin Figueroa, Vantage Systems
",invalid,https://github.com/nasa/MM/issues/61
"Fix #59, 64-bit align cmd/tlm structures","**Checklist (Please check before submitting)**

* [ x] I reviewed the [Contributing Guide](https://github.com/nasa/MM/blob/main/CONTRIBUTING.md).
* [x ] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Adds padding to cmd & tlm data structures for 64-bit alignment.

**Testing performed**
Updated ground database file(s) and ran build verification tests against both 32 & 64 bit systems.

**Contributor Info - All information REQUIRED for consideration of pull request**
Dan Knutsen
NASA Goddard
","CCB:Approved, draco-rc4",https://github.com/nasa/MM/pull/60
Cmd/Tlm structures not 64-bit aligned,"**Is your feature request related to a problem? Please describe.**
MM command and telemetry data structures are not 64-bit aligned.

**Describe the solution you'd like**
64-bit align the data structures

**Requester Info**
Dan Knutsen
NASA Goddard
",draco-rc4,https://github.com/nasa/MM/issues/59
"Fix #57, Moves interface definition files to inc","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CS/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #57

**Testing performed**
make install
lcov

**Expected behavior changes**
No expected behavior change.

**System(s) tested on**
-Ubuntu 18.04

**Additional context**
The make and lcov tests were successfully executed on these code changes with the [Werror flag](https://github.com/nasa/cFE/blob/9f89010b4a126c65a179765e6c8fde2ca807e979/cmake/sample_defs/arch_build_custom.cmake#L35) commented out. https://github.com/nasa/MM/issues/55 is a separate piece of work that addresses the outstanding compile errors.

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
-Justin Figueroa, Vantage
","CCB:Approved, draco-rc4",https://github.com/nasa/MM/pull/58
"Move interface definition files to ""inc"" location","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CS/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [README file](https://github.com/nasa/MM/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
The interface definition files of all open source apps currently exist in the ""src"" directory.

**Describe the solution you'd like**
Create an ""inc"" dir to go with the ""src"" dir.  Move the interface definitions into this location: ""_msg.h"", ""_msgdefs.h"", ""_tbldefs.h"", and ""_events.h"". Consider moving header files in both ""platform_inc"" and ""mission_inc"" to ""inc""

**Describe alternatives you've considered**
Leaving as is.

**Additional context**
N/A

**Requester Info**
Justin Figueroa, Vantage Systems
",draco-rc4,https://github.com/nasa/MM/issues/57
"Fix #54, Update initializations causing Cppcheck failure","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Fixes #54
Note: all are local variables only.
In order of the errors reported in the issue report:

mm_dump.c
In the `MM_PeekCmd()` function:
`bool Valid = true;`: `Valid` is assigned a value (on line 62) before any and all of its references, so it can be safely changed from an initialization to a declaration-only at the top of the function.

In the `MM_DumpMemToFileCmd()` function:
`int32 OS_Status = OS_SUCCESS;`: `OS_Status` is assigned a value (on line 240) before any and all of its references (and all are covered logically by this assignment on line 240).

In the `MM_FillDumpInEventBuffer()` function:
`int32 PSP_Status;`: This is a false positive. I've added a `cppcheck-suppress` comment on the preceding line as part of this PR.

mm_load.c
In the `MM_LoadMemWIDCmd()` function:
`uint32 ComputedCRC = 0;`: `ComputedCRC` is only used on line 320 and it is assigned a value on the immediately preceding line of code.

In the `MM_LoadMemFromFileCmd()` function:
`int32 OS_Status = OS_SUCCESS;`: `OS_Status` is assigned a value on line 388 (and again on line 529) which cover logically all of its uses in the function.

mm_mem16.c
In the `MM_LoadMem16FromFile()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 82, so the initialization at the top of the function is redundant.
`int32 ReadLength = 0;`: `ReadLength` is assigned a value in the `if` statement on line 72, and is only used once immediately after that inside that `if` block.

In the `MM_DumpMem16ToFile()` function:
`int32 OS_Status = OS_ERROR;`: `OS_Status` is assigned a value in the `if` statement on line 178, and is only used in that `if`/`else` block which is all covered by that local assignment on line 178. This makes the initialization at the top of the function redundant.
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 155, so the initialization at the top of the function is redundant.

In the `MM_FillMem16()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 252, so the initialization at the top of the function is redundant.
`uint32 NewBytesRemaining = 0;`: `NewBytesRemaining` is only used inside the `if` block (starting on line 234) and it is assigned a value there (on line 236) before any and all of its references.

mm_mem32.c
In the `MM_LoadMem32FromFile()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 82, so the initialization at the top of the function is redundant.
`int32 ReadLength = 0;`: `ReadLength` is assigned a value in the `if` statement on line 72, and is only used once immediately after that inside that `if` block.

In the `MM_DumpMem32ToFile()` function:
`int32 OS_Status = OS_ERROR;`: `OS_Status` is assigned a value in the `if` statement on line 179, and is only used in that `if`/`else` block which is fully covered by that local assignment on line 179. This makes the initialization at the top of the function redundant.
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 155, so the initialization at the top of the function is redundant.

In the `MM_FillMem32()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 253, so the initialization at the top of the function is redundant.
`uint32 NewBytesRemaining = 0;`: `NewBytesRemaining` is only used inside the `if` block (starting on line 235) and it is assigned a value there (on line 237) before any and all of its references

mm_mem8.c
In the `MM_LoadMem8FromFile()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 82, so the initialization at the top of the function is redundant.
`int32 ReadLength = 0;`: `ReadLength` is assigned a value in the `if` statement on line 72, and is only used once immediately after that inside that `if` block.

In the `MM_DumpMem8ToFile()` function:
`int32 OS_Status = OS_ERROR;`: `OS_Status` is assigned a value in the `if` statement on line 178, and is only used in that `if`/`else` block which is fully covered by that local assignment on line 178. This makes the initialization at the top of the function redundant.
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 155, so the initialization at the top of the function is redundant.

In the `MM_FillMem8()` function:
`uint32 i = 0;`: `i` is assigned a value in the init-statement of the `for` loop on line 241, so the initialization at the top of the function is redundant.

mm_utils.c
`int32 OS_Status = OS_SUCCESS;`: `OS_Status` is assigned a value on line 528 and is only used once on the next line.

**Testing performed**
GitHub CI actions (incl. Build + Run, Unit Tests etc.) all passing successfully if separate issue https://github.com/nasa/MM/issues/55 is suppressed
![image](https://user-images.githubusercontent.com/9024662/200222963-d0f9f7f0-0404-440f-b578-418c5c297bff.png)
The log from the successful build (with the GCC suppressions that can't be included in this PR) can be viewed here:
https://github.com/thnkslprpt/MM/actions/runs/3407355310/jobs/5667038143

**Expected behavior changes**
No impact on code behavior.
Cppcheck now passes without error again.

**Contributor Info**
Avi @thnkslprpt","enhancement, CCB:Approved, draco-rc4",https://github.com/nasa/MM/pull/56
New GCC warnings causing build failure [-Werror=stringop-overflow=],"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
I believe these are newly triggered GCC warnings (treated as errors) that are now causing the standard MM Build + Run workflow to fail.
```
In function ‘strncat’,
    inlined from ‘MM_DumpInEventCmd’ at /home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c:530:25:
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:136:10: error: ‘__builtin___strncat_chk’ specified bound depends on the length of the source argument [-Werror=stringop-overflow=]
  136 |   return __builtin___strncat_chk (__dest, __src, __len, __bos (__dest));
      |          ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
/home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c: In function ‘MM_DumpInEventCmd’:
/home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c:530:25: note: length computed here
  530 |                         strncat(EventString, TempString, strlen(TempString));
      |                         ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
In file included from /usr/include/string.h:495,
...
In function ‘strncat’,
    inlined from ‘MM_DumpInEventCmd’ at /home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c:539:21:
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:136:10: error: ‘__builtin___strncat_chk’ specified bound depends on the length of the source argument [-Werror=stringop-overflow=]
  136 |   return __builtin___strncat_chk (__dest, __src, __len, __bos (__dest));
      |          ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
/home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c: In function ‘MM_DumpInEventCmd’:
/home/runner/work/MM/MM/apps/mm/fsw/src/mm_dump.c:539:21: note: length computed here
  539 |                     strncat(EventString, TempString, strlen(TempString));
      |                     ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
cc1: all warnings being treated as errors
```

**To Reproduce**
Run the Build + Run GitHub Action on the current main branch MM source code.

**Expected behavior**
Build + Run workflow should run without errors.

**Reporter Info**
Avi @thnkslprpt",enhancement,https://github.com/nasa/MM/issues/55
