Title,Body,Labels,URL
Adding missing default table and fix segfault in 6.5 version of sample app,"Also, I think the changes relating to the sample app will need to be propagated to the cfe 6.5 version (in master). Can you submit a PR towards master?

_Originally posted by @SpaceSteve121 in https://github.com/nasa/ECI/pull/14#issuecomment-516028857_",,https://github.com/nasa/ECI/issues/15
Fixed the test builds for cFE 6.6,"This commit makes multiple changes to return the tests to a working
state. For whatever reason, the simple app never worked when ran in
a cFS context even though it built.

close #11",bug,https://github.com/nasa/ECI/pull/14
cFE 6.6: Add a CMakeLists file for building the ECI source,"There is a duplication of effort when compiling the ECI source files with a project. So far both the simple app and sgp4 prop examples both require some steps to include the ECI source to compile the app. It would be nice, for build simplicity, to include a CMakeLists in the ECI repository that given a list of source files will compile external code along side ECI. This system could be used to remove the need for each app to specify the directories of ECI's source which was a source of duplicate code.",,https://github.com/nasa/ECI/issues/13
Fix MID collision with SGP4Prop example and CFE_Time,"The SGP4 propagator example uses 0x1805 as it's house keeping message ID but this is the MID assigned to CFE_TIME_CMD_MID. To prevent future collisions with the cfe-core, we should switch all the message ID's in our examples to something like 0x[0|1]AA[x] to prevent accidentally assigning to another MID.",,https://github.com/nasa/ECI/issues/12
Update the repository target for cFE 6.6,"Since the cFE 6.6 branch of ECI was pointing to an experimental branch in the nasa/cFE repository and cFE has pushed cFE-6.6 into master, the ECI 6.6 branch should update the links for cFE 6.6. The main repository to build the entire cFE 6.6 has been removed from the cFE repository and has been moved to https://github.com/nasa/cFS.",,https://github.com/nasa/ECI/issues/11
Changed ECI's table path prefix,Changed the ECI path prefix to match the changes made to the cmake build system in cFE 6.6. Close #7 ,,https://github.com/nasa/ECI/pull/10
Clarify the installation and building of the example apps in a pre-made system,"Please specify where and what exactly to run the shell scripts contained with ECI for cFS 6.6. Specifically to get it to work in nos3. A step-by-step guide on how to install and an ECI example app would be very useful, mentioning specifically what directories different files have to be located and run in.

For example like this under the setup and build and run secions of cFS on github, located here https://github.com/nasa/cFS",,https://github.com/nasa/ECI/issues/9
Suggest enhanced version information reporting (at init and noop),"At build put the response from `git describe --tags --always --dirty` (similar to version.cmake in cfe/cmake) into a define and report by the code if defined in addition to the manual version number.

Can do it at build -D_ENHANCED_V_NAME_=response from git, or generate a header file on the fly and poke in the #define, and include from the code.

cFS app guide will eventually say something like this, it's the direction we are going with version reporting to eliminate all the manual changes to the version header (only required at release with this update), or the confusion it causes when it's not updated.  Since before every merge to master really was a new version but not tracked well.",enhancement,https://github.com/nasa/ECI/issues/8
The table path prefix needs to be updated for cFE 6.6,"In the course of organizing the build for 6.5, the PARAM_TBL_PATH_PREFIX value was changed from ""/ram/"" to ""/cf/tables"" for some separation between the shared objects and the flight software tables. The arch-build.cmake file in cFE 6.6 doesn't allow for the ability to specify the output sub-directory of shared objects or tables and places everything into the target directory. The default directory of cFE 6.6 is ""/cf/"" which the 6.6 compatible version of ECI should match.",,https://github.com/nasa/ECI/issues/7
Baseline testing branch as master,Initial commit to master branch,,https://github.com/nasa/ECI/pull/6
Added support for Sphinx+Hawkmoth C autodocs,Set up the Sphinx framework and integrated the Hawkmoth extension. Also included a quick example.,,https://github.com/nasa/ECI/pull/5
Added support for Sphinx+Hawkmoth C autodoc,This PR adds the basic framework for Sphinx auto-doc with Hawkmoth as well as a quick example comment for sb_init().,,https://github.com/nasa/ECI/pull/4
Inconsistently named ECI macros,"Some macros ECI defines do not follow the naming convention (starting with `ECI_`) and should be standardized.

Known offenders are the Event types (which start with `EVENT_MESSAGE`) and HK and Table-related MIDs (which start with `SIL_`).",,https://github.com/nasa/ECI/issues/3
ECI strip headers from incoming packets,"For prior uses of ECI, keeping the header of ingested packets was desirable because it contained information used in the processing of the packet. For some applications that header is unneeded or burdensome to the external code, which has to allocate space for it in its data structures. To maintain compatibility its likely that keeping the header will continue to be the default ECI behavior, but adding the ability for the ECI to strip the header off an incoming packet and a configuration setting so that the user could enable this functionality might be a good improvement. 

For the envisioned use case, a global setting (applying to all incoming packets) is sufficient but not sure if there are use-cases where the ability to set this per-packet would be needed.",enhancement,https://github.com/nasa/ECI/issues/2
ECI not updating outgoing packet headers properly,"In past usage, the external code allocated space for the CCSDS header in the output messages, but expected the ECI to manage the header (which is generally out-of-scope for the external code). This was implemented by having the ECI initialize the header at startup (using CFE_SB_InitMsg) and then filling the MessageID (via CFE_SB_SetMsgId), Packet Length (via CFE_SB_SetTotalMsgLength), and Timestamp (via CFE_SB_TimeStampMsg) after each step function.

This implementation works so long as the external code does not modify the header. It was discovered that if the external code overwrote the secondary header flag to indicate no secondary header, CFE_SB_TimeStampMsg, which checks that flag, did not update the time as intended.

To remedy this situation and better define the intent of the external code, I intend to update the ECI such that it overwrite the entire header (using CFE_SB_InitMsg) after the execution of the step function and then update the timestamp (using CFE_SB_TimeStampMsg), which ensures a correct header regardless of what the step function may have done during execution. The external code may disable this functionality by defining `ECI_MSG_HEADER_NO_OVERWRITE`, in which case the external code takes full responsibility for managing the header (including setting the messageID, packet length, and timestamps or checksum). 

This change preserves the current output message definition, but does not allow packet-by-packet control of this behavior. That could be investigated if that's a desired feature.","bug, enhancement",https://github.com/nasa/ECI/issues/1
