Title,Body,Labels,URL
"Fix #126, Move variables declared mid-function to the top","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #126 
  - A couple stray variables that were declared mid-function were moved to the top of their respective functions.

**Testing performed**
GitHub CI actions (incl. Codeql Build etc.) all passing successfully excl. CodeQL-security for apparently pre-existing issues that are being flagged now.

**Expected behavior changes**
All variables declared top of function as per cFS conventions/guidelines.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/127
Variables declared mid-function,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
A couple of stray cases of variables declared mid-function left here.
Copy of https://github.com/nasa/CF/issues/109

**Expected behavior**
All variables should be declared at the top of the function.

**Reporter Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/issues/126
"Fix #87, Check return value of stat()","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #87 
  - Adds a check for the return value of `stat` in case of error return, and prints an error message.
    - Does not return `FAILURE`, as the `chmod` may well have been successful, and following this there is only an informational message (about the file permissions).

**Testing performed**
GitHub CI actions (incl. Codeql Build etc.) all passing successfully excl. CodeQL-security for apparently pre-existing issues that are being flagged now.

**Expected behavior changes**
No impact on behavior.
Adds error message for an (unlikely) error return from `stat()`.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/125
"Fix #86, Check return from chmod","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #86 
  - Adds check for `return` value from `chmod`.
  - This PR adds a `FAILURE` return, but could also leave this out, as the updated permissions are reported after chmod as well.

**Testing performed**
GitHub CI actions (incl. Codeql Build etc.) all passing successfully excl. CodeQL-security for apparently pre-existing issues that are being flagged now.

**Expected behavior changes**
In cases of error (non-zero) `return` from `chmod` the error info will be printed and early return with FAILED will occur.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/124
"Fix #85, Add checks for all return values from fseek()","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #85 
  - Adds checks for the return from `fseek()` in 5 locations where this was absent.

Note: in these cases, an error return from `fseek()` seems extremely unlikely (unless the input data is corrupted somehow) so these checks are mostly just to squash the warnings.

**Testing performed**
GitHub CI actions (incl. Codeql Build etc.) all passing successfully excl. CodeQL-security for apparently pre-existing issues that are being flagged now.

**Expected behavior changes**
In cases of error (non-zero) return from `fseek()` the error info will be printed and early return with `FAILED` will occur.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/123
"Fix #91, Redo SymbolNames malloc to remove out-of-bounds write","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #91 
  - Removes `while` loop and uses `strlen` for `malloc` rather than `i` variable.

**Testing performed**
Just GitHub CI Actions so far.

**Expected behavior changes**
Logic stays the same, but the possibility of an out-of-bounds write is removed.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/122
elf2cfetbl Integration candidate: Caelum-rc4+dev26,"**Checklist (Please check before submitting)**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/elf2cfetbl/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- PR #119. Addresses Issue #118

**Testing performed**
[cFS Bundle Checks](https://github.com/nasa/cFS/pull/597/checks)
[elf2cfetbl Checks](https://github.com/nasa/elf2cfetbl/pull/121/checks)

**Expected behavior changes**
See PRs

**System(s) tested on**
Ubuntu 18.04

**Additional context**
Add any other context about the contribution here.

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
@thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/121
elf2cfetbl Integration candidate: Caelum-rc4+dev25,"**Describe the contribution**

PR #117
    
- Fix #52, Create CHANGELOG.md

**Testing performed**

[elf2cfetbl Checks](https://github.com/nasa/elf2cfetbl/pull/120/checks)
[cFS Bundle Checks](https://github.com/nasa/cFS/pull/590/checks)

**Expected behavior changes**

See PRs

**System(s) tested on**
Ubuntu 18.04

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
@thnkslprpt",,https://github.com/nasa/elf2cfetbl/pull/120
"Fix #118, Remove C++-style comments","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Fixes #118
C++-style comments have been changed to C-style comments.

**Testing performed**
None (comment changes only).

**Expected behavior changes**
No impact on behavior.

**Contributor Info**
@thnkslprpt ",CCB:Approved,https://github.com/nasa/elf2cfetbl/pull/119
Remove C++-style comments,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
A couple of C++-style comments remain in the elf2cfetbl code.

**Expected behavior**
Only C-style comments (/* ... */) will remain, aligning with the cFS coding style/standard.

**Reporter Info**
@thnkslprpt ",,https://github.com/nasa/elf2cfetbl/issues/118
"Fix #52, Create CHANGELOG.md","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Fixes #52

**Testing performed**
None.

**Expected behavior changes**
Minimizes unnecessary clutter in README.md

**Contributor Info**
@thnkslprpt ",CCB:Approved,https://github.com/nasa/elf2cfetbl/pull/117
Poorly documented file,"**Describe the bug**
Poorly documented large function 

**Expected behavior**
Same behavior. Better documentation for future users/developers. Either document functions or remove empty comment blocks.

**Code snips**
One function example out of many:
https://github.com/nasa/elf2cfetbl/blob/b6aa1c072da94295e216a7b794f51d6724a1646c/elf2cfetbl.c#L817-L821

**Additional context**
Caught by CodeQL - Security queries.
Several functions have empty comment blocks where documentation should go. 

**Reporter Info**
Ariel Adams, MCSG Tech
",,https://github.com/nasa/elf2cfetbl/issues/116
CMake script refers to obsolete path,"**Describe the bug**
The CMake build script for elf2cfetbl is outdated and refers to a CFE path that no longer exist in the CFE bundle.

https://github.com/nasa/elf2cfetbl/blob/b6aa1c072da94295e216a7b794f51d6724a1646c/CMakeLists.txt#L5

**Expected behavior**
At a minimum, the incorrect path should be removed
A better approach altogether would be to use an interface library that refers to the OSAL API

**Additional context**
Doesn't really break anything because nonexistent paths are typically ignored by GCC (although that may not be the case with some other compilers)

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",,https://github.com/nasa/elf2cfetbl/issues/115
Replacing sprintf with snprintf to avoid overflow.,"**Describe the contribution**
Replaced sprintf() with snprintf() to avoid overflow

**Testing performed**
CTest

**Expected behavior changes**
Protect against overflow by setting the buffer to n+1 of the char String[50] to avoid overflow that may occur.

**System(s) tested on**
 - Hardware: PC, Raspberry Pi
 - OS: Ubuntu 22.04 LTS, Windows 10

**Additional context**
Add any other context about the contribution here.

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
Awf Wiswasi - California State University, Fullerton
",,https://github.com/nasa/elf2cfetbl/pull/114
elf2cfetbl Integration candidate: Caelum-rc4+dev10,"**Describe the contribution**

PR #112 
    
- Fix #111, Resolve uninit var static analysis warnings

**Testing performed**

[elf2cfetbl Checks](https://github.com/nasa/elf2cfetbl/pull/113/checks)
[cFS Bundle Checks](https://github.com/nasa/cFS/pull/492/checks)

**Expected behavior changes**

See PRs

**System(s) tested on**
Ubuntu 18.04

**Additional context**
Part of <https://github.com/nasa/cFS/pull/492>
Commit and PR format-check failure expected for Integration Candidates

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
skliper
",,https://github.com/nasa/elf2cfetbl/pull/113
"Fix #111, Resolve uninit var static analysis warnings","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CF/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate Contributor License agreement to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fix #111

**Testing performed**
CI + static analysis run

**Expected behavior changes**
None, just squashes static analysis warnings

**System(s) tested on**
 - Hardware: VM
 - OS: Ubuntu 18.04
 - Versions: Bundle main + apps + related static analysis resolution branches

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",CCB:Approved,https://github.com/nasa/elf2cfetbl/pull/112
Uninitialized variable static analysis warning,"**Is your feature request related to a problem? Please describe.**
Uninitialized variable static analysis warning observed (license restricts publishing warnings)

**Describe the solution you'd like**
Fix

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC
",enhancement,https://github.com/nasa/elf2cfetbl/issues/111
"Fix #109, Update codeql workflow for reusable updates","**Describe the contribution**
- Fix #109 

**Testing performed**
CI

**Expected behavior changes**
None, just fixes codeql workflow

**System(s) tested on**
CI

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC","CCB:Approved, CCB:FastTrack",https://github.com/nasa/elf2cfetbl/pull/110
CodeQL Workflow Broken due to Name Change,"**Describe the bug**

Merging https://github.com/nasa/cFS/pull/413 broke the components' CodeQL workflow as expected. 

Need to update the CodeQL workflows to match the patterns implemented in https://github.com/nasa/cFE/pull/2035

**To Reproduce**

See failed workflows 
- https://github.com/nasa/elf2cfetbl/actions/runs/2042727791

**Expected behavior**

Workflow executes

**Code snips**
None

**System observed on:**
GitHub Actions

**Additional context**
Use `uses: nasa/cFS/.github/workflows/codeql-reusable.yml@main`

**Reporter Info**
Ariel Adams, ASRC Federal ","good first issue, continuous-integration",https://github.com/nasa/elf2cfetbl/issues/109
elf2cfetbl Integration candidate: Caelum-rc4+dev7,"**Describe the contribution**

PR #106 
- Fix #105, Update copyright header

PR #107 
- HOTFIX #98, Standardize Version Information


**Testing performed**
elf2cfetbl Checks <https://github.com/nasa/elf2cfetbl/pull/108/checks>
cFS Bundle checks <https://github.com/nasa/cFS/445/checks>

**Expected behavior changes**
See PRs

**System(s) tested on**
Ubuntu 
RTEMS

**Additional context**
Part of nasa/cFS#445

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
@skliper 
@astrogeco ",,https://github.com/nasa/elf2cfetbl/pull/108
"HOTFIX #98, Standardize version information","**Describe the contribution**

Per conversation in CCB:2022-03-24 and in https://github.com/nasa/cFE/commit/e5be0612ad6bf9db09ddf640306a65292abce2d5#commitcomment-69358417

Ensuring REVISION number is set to 99 and MISSION_REV = 0xFF

**Testing performed**
Text and documentation only

**Expected behavior changes**
No behavior change

**System(s) tested on**
n/a

**Additional context**
https://github.com/nasa/cFE/commit/e5be0612ad6bf9db09ddf640306a65292abce2d5#commitcomment-69358417

**Third party code**
none

**Contributor Info - All information REQUIRED for consideration of pull request**
Gerardo E. Cruz-Ortiz, NASA",,https://github.com/nasa/elf2cfetbl/pull/107
"Fix #105, Update copyright header","**Describe the contribution**
- Fix #105 

**Testing performed**
Documentation only, but built/ran unit tests

**Expected behavior changes**
None

**System(s) tested on**
 - Hardware: i5/wsl
 - OS: Ubuntu 18.04
 - Versions: Bundle main + this commit

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",,https://github.com/nasa/elf2cfetbl/pull/106
Apply latest copyright header,"**Is your feature request related to a problem? Please describe.**
Updated copyright header

**Describe the solution you'd like**
Update

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC
",docs,https://github.com/nasa/elf2cfetbl/issues/105
 RST-IVV-179: ICDH Build 2: cFS Tool Contains Potentially Null Pointers that are De-referenced in Function,"This issue was observed in IV&V's analysis of the Roman Space Telescope's WFI Instrument ICDH FSW Build 2.0 software release. See attachment for code reference.
[cFS TIMs.pdf](https://github.com/nasa/cFS/files/8126982/cFS.TIMs.pdf)

RST-IVV-179: ICDH Build 2: cFS Tool Contains Potentially Null Pointers that are De-referenced in Function AllocateSymbols
 
IVV Severity: 4
Issue Category: Code
Issue Type: Incorrect Code
Count: 2

Description:
There are 2 instances where pointers are checked for Null and then later de-referenced by function AllocateSymbols in file elf2cfetbl.c [Ref. 1], regardless of whether they are valid:
1. Pointer 'SymbolNames', of type Elf_Sym, is checked for NULL on line 841, and is dereferenced on line 850.
2. Pointer 'SymbolPtrs', of type Elf_Sym, is checked for NULL on line 834, and is dereferenced on line 849.

If either pointer is Null, a local variable, Status, of type int32, is set to FAILED. However, the Status is not checked prior to de-referencing the pointers. Null pointers should not be de-referenced as doing so will result in application exit or other unpredictable or undesired behavior.

Recommended Actions: Recommend only de-referencing pointers, SymbolPtrs and SymbolNames, when Status is set to SUCCESS.

Impact:
De-referencing a Null pointer, in this case, will create an inconvenience for operators, crew or other projects' personnel since the function, which is part of ground software, will crash and exit.
Options",,https://github.com/nasa/elf2cfetbl/issues/103
RST-IVV-177: ICDH Build 2: cFS Tool “elf2cfetbl” Experiences a Buffer Overflow when the Section Header Description Exceeds 60 Characters,"This issue was observed in IV&V's analysis of the Roman Space Telescope's WFI Instrument ICDH FSW Build 2.0 software release. See attachment for code reference. 
[cFS TIMs.pdf](https://github.com/nasa/cFS/files/8126971/cFS.TIMs.pdf)

This was veing tracked in the WFI FSW Jira system under: https://etdjira.gsfc.nasa.gov/browse/WFI-695


RST-IVV-177: ICDH Build 2: cFS Tool “elf2cfetbl” Experiences a Buffer Overflow when the Section Header Description Exceeds 60 Characters

IVV Severity: 4
Issue Category: Code
Issue Type: Incorrect Code
Count: 1

Description:
When reading the section header using the function GetSectionHeader() on line 1667 of file elf2cfetbl.c [Ref. 1], the array of “VerboseStr”, which is of size 60, will experience a buffer overflow when “i”, the iteration integer used in the while loop on the same line, exceeds the value of 60. This can occur because the maximum characters allowed for the section header is 128 as defined by the macro MAX_SECTION_HDR_NAME_LEN on line 44 in the same file. On line 1674, “VerboseStr” is expected to have length MAX_SECTION_HDR_NAME_LEN - 1, which is 127. So, if the “SrcFileDesc” points to a section header with longer than 60 characters, on line 1667, the iterator ""i""
will exceed 60.

Note: The elf2cfetbl utility is a ground tool that provides a method of converting an object file containing the desired contents of a cFE application's Table Image into a binary file that is compatible with the cFE Table Services for loading the image.

Recommended Actions:
Declare the “VerboseStr” in function GetSectionHeader() to be an array of characters for at least MAX_SECTION_HDR_NAME_LEN, 128.

Impact:
A buffer overflow can result in unpredictable/undesired behavior during the execution of the elf2cfetbl utility. With the current code, the user would need to change the section header description to be shorter than 60 characters and re-run the elf2cfetbl tool if the header were greater than 60 characters long. This creates inconvenience for operators or other project personnel.",,https://github.com/nasa/elf2cfetbl/issues/104
"Fix #101, Remove explicit filename doxygen comments","**Describe the contribution**
- Fix #101 

**Testing performed**
Make doc, observe no filename warnings

**Expected behavior changes**
None

**System(s) tested on**
 - Hardware: i5/wsl
 - OS: Ubuntu 18.04
 - Versions: Bundle main + this commit

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",CCB:Approved,https://github.com/nasa/elf2cfetbl/pull/102
Remove explicit file name references in doxygen file comments to avoid warnings,"**Is your feature request related to a problem? Please describe.**
File comment without a filename implies the comments apply to the current file.  Adding the file name makes doxygen try to match that file.  The issue is there's multiple files with the same name, so doxygen gets confused unless you add full path.  Really it's just overhead since the point is to comment the current file.

Sample warning if you `make doc` from the bundle:
```
/home/jhageman/cFS/cFS-GitHub/osal/src/os/posix/src/os-impl-binsem.c:22: warning: the name `os-impl-binsem.c' supplied as the second argument in the \file statement matches the following input files:
   /home/jhageman/cFS/cFS-GitHub/osal/src/os/posix/src/os-impl-binsem.c
   /home/jhageman/cFS/cFS-GitHub/osal/src/os/rtems/src/os-impl-binsem.c
   /home/jhageman/cFS/cFS-GitHub/osal/src/os/vxworks/src/os-impl-binsem.c
Please use a more specific name by including a (larger) part of the path!
```

**Describe the solution you'd like**
Easiest to just remove the name since for every case the comment applies to the current file

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC
",docs,https://github.com/nasa/elf2cfetbl/issues/101
"Fix #99, Apply header guard standard","**Describe the contribution**
- Fix #99 

**Testing performed**
CI

**Expected behavior changes**
None

**System(s) tested on**
CI

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",CCB:Approved,https://github.com/nasa/elf2cfetbl/pull/100
