Title,Body,Labels,URL
"Fix #390, Create Workflow for IC Bundle Generation","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFE/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
A clear and concise description of what the contribution is.
- Addresses issue #390.

**Testing performed**
Generated IC branch in fork.

**Expected behavior changes**
Adds new workflow for integration candidate branch generation.

**Contributor Info - All information REQUIRED for consideration of pull request**
Dylan Z. Baker/NASA GSFC 582",CCB:Approved,https://github.com/nasa/PSP/pull/391
Automate Generation of Integration Candidate Branch,"**Is your feature request related to a problem? Please describe.**
Generating the integration candidate branch is a very straightforward process, although it can be highly time consuming. Automating this process can result in significant time savings.

**Describe the solution you'd like**
Use a GitHub workflow to automatically merge a set of pull requests into the integration candidate branch and push it to GitHub.

**Describe alternatives you've considered**
Scripts can be used to simplify this process as well, but it requires setup by the person maintaining the repository and isn't as portable.

**Requester Info**
Dylan Baker/NASA GSFC 582","enhancement, continuous-integration",https://github.com/nasa/PSP/issues/390
PSP Integration candidate: Caelum-rc4+dev45,"**Checklist (Please check before submitting)**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/PSP/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- PR #386. Addresses Issue #385

**Testing performed**
[cFS Bundle Checks](https://github.com/nasa/cFS/pull/667/checks)
[PSP Checks](https://github.com/nasa/PSP/pull/389/checks)

**Expected behavior changes**
See PRs

**System(s) tested on**
Ubuntu 22.04

**Additional context**
Add any other context about the contribution here.

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
@jphickey",,https://github.com/nasa/PSP/pull/389
"Fix #387, Replace hand-written function names with __func__","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #387
  - Updated a few `printf()` strings with hand-written function names to use the `__func__` identifier.

Although the names of these functions are unlikely to change, it never hurts to lower dependence on hand-written comments that may need to be updated in the future. May as well use the functionality provided by the predefined identifiers if it's available.

**Testing performed**
GitHub CI actions all passing successfully and local cFS bundle tests confirm no issues.

**Expected behavior changes**
No change to behavior.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/pull/388
A few hand-written function names in printf strings could be updated to use `__func__`,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the `bug` report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
There are a few remaining locations in PSP that use hand-written function names in the `printf()` message strings.

**Code snips**
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/pc-rtems/src/cfe_psp_support.c#L83
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/pc-linux/src/cfe_psp_support.c#L131

**Expected behavior**
Use the `__func__` predefined identifier where possible to lower future dependencies to updating hand-written comments.

**Reporter Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/issues/387
"Fix #385, adds generic driver interface and Linux sysmon module","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/PSP/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
Defines an ""iodriver"" interface with a simple module id + opcode + argument interface, which can be extended as necessary for different purposes.

Also adds a ""linux_sysmon"" module that implements this interface to provide system monitoring capabilities.  This includes, but is not limited to, the CPU utilization that HS needs.

Fixes #385

**Testing performed**
Build and run CFE with (patched) HS, observe CPU utilization getting reported correctly via the PSP module

**Expected behavior changes**
Adds ""iodriver"" pluggable/extendable interface, and ""linux_sysmon"" for health monitoring

**System(s) tested on**
Debian

**Contributor Info - All information REQUIRED for consideration of pull request**
Joseph Hickey, Vantage Systems, Inc.
",CCB:Approved,https://github.com/nasa/PSP/pull/386
Add API for obtaining system health statistics,"**Is your feature request related to a problem? Please describe.**
CFS apps (such as HS in particular) need to monitor and report the health of the system, in particular CPU usage.  Unfortunately this info can vary wildly and there is no standardized way of getting it via POSIX or other OS APIs - it is generally only obtainable via platform-specific access methods such as the `/proc` filesystem on Linux.

**Describe the solution you'd like**
Design an API that can obtain system health statistics.  Initially this must support per-core CPU usage, but should be extendable to support arbitrary variables such as temperature, network+disk I/O stats, RAM+swap use, etc.  Basically anything that is typically shown in a PC ""health monitor"" app.

**Additional context**
Initially the CPU usage stats would allow nasa/HS#3, nasa/HS#4, and nasa/HS#85 to be resolved.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",enhancement,https://github.com/nasa/PSP/issues/385
Add example of hardware-based 1Hz signal,"**Is your feature request related to a problem? Please describe.**
A few releases back the 1Hz configuration was changed to be initiated by CFE TIME itself, rather than started by the PSP.  This was done in order to resolve a race condition where the signal arrived before CFE TIME was ready to process it.

However, as a result, we no longer have a good example of a ""real"" hardware-based 1PPS/1Hz signal driving the CFE TIME 1Hz input, as the current example uses a software kernel timer only.

**Describe the solution you'd like**
Create an alternative to the `soft_timebase` module that reads a 1PPS signal from an external reference such as a serial port - as a number of GPS receivers do use a serial line to provide 1PPS along with location data.  This probably still wouldn't be directly usable but it would at least provide a (closer) example of how this could be achieved, that the user could modify for their particular setup.

**Describe alternatives you've considered**
There are two other ways this could be synced:
1. Use an external process like gpsd to sync the kernel clock to the 1PPS, then use `soft_timebase` as-is.  The result is that the 1Hz TIME signal will be in phase with the reference signal, but it won't occur at the same time.  This phase delay may or may not acceptable depending on the application.  This does have the advantage of having only a single time domain across the entire system (kernel/OS clocks and timers will all be synchronous with the GPS time) and it is totally transparent to apps - they just read time as normal.
2. Use an external sync routine (last argument to `OS_TimeBaseCreate` to wait for the 1PPS.  This is similar to 1 but easier to implement (no external dependencies) however the result will be more jittery and apps must know that this timebase may not be synchronous with the OS/kernel clock.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.

","enhancement, CCB:Ready, Equuleus-rc2",https://github.com/nasa/PSP/issues/384
"Fix #382, Replace exit(1) and exit(-1) with EXIT_FAILURE macro","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #382 
  - A few cases of `exit(1)` and `exit(-1)` replaced with `EXIT_FAILURE` macro.

Note: A single case was replaced with `EXIT_SUCCESS` in `CFE_PSP_DisplayUsage()` - this call to `exit()` seems to be there simply to explicitly end execution of the function (it's a `void` function) so I assume there is no difference between exiting with SUCCESS or FAILURE.

**Testing performed**
GitHub CI actions all passing successfully.
Tested locally to confirm no change to test outcomes or coverage.

**Expected behavior changes**
No change to behavior.
The macros are more expressive and potentially more portable.

**System(s) tested on**
Intel(R) Celeron(R) N4100 CPU @ 1.10GHz x86_64
Debian GNU/Linux 11 (bullseye)
Current main branch of cFS.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/pull/383
Replace exit(1) and exit(-1) with preferred macro EXIT_FAILURE,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the bug**
PSP contains a few uses of `exit(1)` and 'exit(-1)'.
Copy of https://github.com/nasa/tblCRCTool/pull/77

**Expected behavior**
Recommend replacing with the more expressive and more portable `EXIT_FAILURE` or 'EXIT_SUCCESS' macros.

**Code snips**
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/mcp750-vxworks/src/cfe_psp_support.c#L118
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/pc-rtems/src/cfe_psp_support.c#L84

**Reporter Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/issues/382
"Fix #274, Cleanup and add doxygen for cfe_psp.h","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Partially fixes #274 

I have not attempted to split up the header, nor removed any functions - I intended to leave those as separate work items in the original issue or open a new issue for them. Can also remove functions in this PR if there is consensus/advice to do so.

Doxygen markup added, along with more detail for @param's, @return's etc.

Moved some existing function header information from the implementation files into `cfe_psp.h` - *unless* there is platform-specific information in that particular variant's function header comment. The .h file is the logical and central 'source-of-truth' for the function header information, and doubling it up (or tripling/quadrupling in the case of PSP) just leads to inconsistencies when updates occur.

Comments referring to `BSPReadCDSRtn`, `BSPWriteCDSRtn` and `PSPRestartRt` were removed as these seem to be no longer implemented - unless they exist in some other non-public implementation?

Also, is `PtrToDataToRead` a bit of a misnomer? (the pointer is for storage of the data no?)

**Testing performed**
Just GitHub CI.

**Expected behavior changes**
Documentation changes only.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/pull/381
"Fix #379, Align mismatched function prototype/implem. parameter names","**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/osal/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fixes #379 
  - Similar to https://github.com/nasa/cFE/pull/1551/files from cFE

All flight code function declarations now match the implementations (incl. parameter names).

**Testing performed**
GitHub CI actions all passing successfully.
Local test build - 100% tests passing successfully.

**Expected behavior changes**
No change to behavior.
Code clarity and consistency improved.

**System(s) tested on**
Intel(R) Celeron(R) N4100 CPU @ 1.10GHz x86_64
Debian GNU/Linux 11 (bullseye)
Current main branch of cFS.

**Contributor Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/pull/380
Scrub for mismatched function prototype/implementation parameter names,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
3 cases of mismatched parameter names between function prototypes and their implementations.
e.g.
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/inc/cfe_psp.h#L397
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/shared/src/cfe_psp_memutils.c#L69

**Expected behavior**
Mismatched parameter names can be confusing for maintenance and application programming. Best for them to match for the sake of code clarity.

**Reporter Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/issues/379
Must 'else if' constructs always have a final 'else'?,"**Describe the bug**
Do the coding guidelines (or general cFS custom) require all `else if` constructs to have a final 'catch all' `else` block?
If so, there are a couple of remaining cases here in PSP that are missing one.

**Code snips**
https://github.com/nasa/PSP/blob/6fceb13c1dc433f0943fb41511acd1f9a96916f3/fsw/pc-linux/src/cfe_psp_start.c#L378-L405

**Suggestion**
1st case can simply be replaced by an `else` (there are only 2 options for the validity flag) or just leave as is, but add an empty `else` at the end to make it explicit).
![Screenshot 2023-01-27 14 30 41](https://user-images.githubusercontent.com/9024662/215009748-083cd609-9892-485c-9805-17ce30685421.png)

Note: there is 1 more case in the test code

**Reporter Info**
Avi Weiss @thnkslprpt",,https://github.com/nasa/PSP/issues/378
PSP Integration candidate: Caelum-rc4+dev34,"**Checklist (Please check before submitting)**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/PSP/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- PR #374. Addresses Issue #373
- PR #372. Addresses Issue #371

**Testing performed**
[cFS Bundle Checks](https://github.com/nasa/cFS/pull/638/checks)
[PSP Checks](https://github.com/nasa/PSP/pull/377/checks)

**Expected behavior changes**
See PRs

**System(s) tested on**
Ubuntu 22.04

**Additional context**
Add any other context about the contribution here.

**Third party code**
If included, identify any third party code and provide text file of license

**Contributor Info - All information REQUIRED for consideration of pull request**
@skliper",,https://github.com/nasa/PSP/pull/377
"Fix #375, Separate network logic in pc-rtems to support generic targets","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/PSP/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fix #375 

NOTE: really this is just a draft proof of concept to show this can be used generically if the network config is removed

**Testing performed**
Spot checked with LEON3 QEMU.

**Expected behavior changes**
Eventually plan to use source selection to include platform specific config... or consider making this generic in some other way.  PSP module would be nice but I'm not aware of a way to select from a toolchain file or based on platform without making another psp.

**System(s) tested on**
LEON3 QEMU, see https://github.com/nasa/osal/pull/1350

**Additional context**
Depends on an as-yet submitted toolchain file.

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",,https://github.com/nasa/PSP/pull/376
Separate network logic in pc-rtems to support generic targets,"**Is your feature request related to a problem? Please describe.**
The only non-generic implementation in pc-rtems is the network setup, which prevents use on a generic target.

**Describe the solution you'd like**
Isolate/separate network setup to support source selection or similar configuration option.  Consider configuring from target defs or similar to avoid changes required within psp.

**Describe alternatives you've considered**
Could make an additional psp, but doesn't seem worth duplicating all the pc-rtems code that isn't specific to pc's.

**Additional context**
Specific parts:
https://github.com/nasa/PSP/blob/a260e9cc0a8fa5c96e55b1df4d39a6799a812ea4/fsw/pc-rtems/src/cfe_psp_start.c#L36-L40
https://github.com/nasa/PSP/blob/a260e9cc0a8fa5c96e55b1df4d39a6799a812ea4/fsw/pc-rtems/src/cfe_psp_start.c#L67-L84

Might also benefit from making /mnt/eeprom a config param... depends on how/where this is actually set up by the PSP.  Would be nice to shift away from ""eeprom"" and use generic ""nonvol"".

**Requester Info**
Jacob Hageman - NASA/GSFC",enhancement,https://github.com/nasa/PSP/issues/375
"Fix #373, Squash constParameter warning in linux cfe_psp_memory.c","**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/PSP/blob/main/CONTRIBUTING.md).
* [x] I signed and emailed the appropriate [Contributor License Agreement](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md#contributor-license-agreement-cla) to GSFC-SoftwareRelease@mail.nasa.gov and copied cfs-program@lists.nasa.gov.

**Describe the contribution**
- Fix #373 

**Testing performed**
CI

**Expected behavior changes**
Squash CI failure/cppcheck style warning

**System(s) tested on**
CI

**Additional context**
None

**Third party code**
None

**Contributor Info - All information REQUIRED for consideration of pull request**
Jacob Hageman - NASA/GSFC",CCB:Approved,https://github.com/nasa/PSP/pull/374
